Park,Date/Time,Wait Time
Magic Kingdom,2021-08-22 13:10:00,17
Magic Kingdom,2021-08-22 13:15:00,17
Magic Kingdom,2021-08-22 13:20:00,17
Magic Kingdom,2021-08-22 13:25:00,18
Magic Kingdom,2021-08-22 13:30:00,18
Magic Kingdom,2021-08-22 13:35:00,17
Magic Kingdom,2021-08-22 13:40:00,16
Magic Kingdom,2021-08-22 13:45:00,16
Magic Kingdom,2021-08-22 13:50:00,17
Magic Kingdom,2021-08-22 13:55:00,17
Magic Kingdom,2021-08-22 14:00:00,17
Magic Kingdom,2021-08-22 14:05:00,17
Magic Kingdom,2021-08-22 14:10:00,17
Magic Kingdom,2021-08-22 14:15:00,17
Magic Kingdom,2021-08-22 14:20:00,18
Magic Kingdom,2021-08-22 14:25:00,17
Magic Kingdom,2021-08-22 14:30:00,18
Magic Kingdom,2021-08-22 14:35:00,17
Magic Kingdom,2021-08-22 14:40:00,17
Magic Kingdom,2021-08-22 14:45:00,17
Magic Kingdom,2021-08-22 14:50:00,16
Magic Kingdom,2021-08-22 14:55:00,17
Magic Kingdom,2021-08-22 15:00:00,17
Magic Kingdom,2021-08-22 15:05:00,18
Magic Kingdom,2021-08-22 15:10:00,18
Magic Kingdom,2021-08-22 15:15:00,18
Magic Kingdom,2021-08-22 15:20:00,18
Magic Kingdom,2021-08-22 15:25:00,16
Magic Kingdom,2021-08-22 15:30:00,17
Magic Kingdom,2021-08-22 15:35:00,16
Magic Kingdom,2021-08-22 15:40:00,16
Magic Kingdom,2021-08-22 15:45:00,16
Magic Kingdom,2021-08-22 15:50:00,16
Magic Kingdom,2021-08-22 15:55:00,15
Magic Kingdom,2021-08-22 16:00:00,16
Magic Kingdom,2021-08-22 16:05:00,16
Magic Kingdom,2021-08-22 16:10:00,15
Magic Kingdom,2021-08-22 16:15:00,16
Magic Kingdom,2021-08-22 16:20:00,16
Magic Kingdom,2021-08-22 16:25:00,15
Magic Kingdom,2021-08-22 16:30:00,15
Magic Kingdom,2021-08-22 16:35:00,15
Magic Kingdom,2021-08-22 16:40:00,15
Magic Kingdom,2021-08-22 16:45:00,15
Magic Kingdom,2021-08-22 16:50:00,14
Magic Kingdom,2021-08-22 16:55:00,14
Magic Kingdom,2021-08-22 17:00:00,15
Magic Kingdom,2021-08-22 17:05:00,15
Magic Kingdom,2021-08-22 17:10:00,16
Magic Kingdom,2021-08-22 17:15:00,15
Magic Kingdom,2021-08-22 17:20:00,15
Magic Kingdom,2021-08-22 17:25:00,15
Magic Kingdom,2021-08-22 17:30:00,14
Magic Kingdom,2021-08-22 17:35:00,15
Magic Kingdom,2021-08-22 17:40:00,15
Magic Kingdom,2021-08-22 17:45:00,14
Magic Kingdom,2021-08-22 17:50:00,14
Magic Kingdom,2021-08-22 17:55:00,15
Magic Kingdom,2021-08-22 18:00:00,15
Magic Kingdom,2021-08-22 18:05:00,15
Magic Kingdom,2021-08-22 18:10:00,16
Magic Kingdom,2021-08-22 18:15:00,16
Magic Kingdom,2021-08-22 18:20:00,15
Magic Kingdom,2021-08-22 18:25:00,15
Magic Kingdom,2021-08-22 18:30:00,15
Magic Kingdom,2021-08-22 18:35:00,15
Magic Kingdom,2021-08-22 18:40:00,15
Magic Kingdom,2021-08-22 18:45:00,15
Magic Kingdom,2021-08-22 18:50:00,16
Magic Kingdom,2021-08-22 18:55:00,16
Magic Kingdom,2021-08-22 19:00:00,16
Magic Kingdom,2021-08-22 19:05:00,16
Magic Kingdom,2021-08-22 19:10:00,16
Magic Kingdom,2021-08-22 19:15:00,16
Magic Kingdom,2021-08-22 19:20:00,16
Magic Kingdom,2021-08-22 19:25:00,16
Magic Kingdom,2021-08-22 19:30:00,15
Magic Kingdom,2021-08-22 19:35:00,16
Magic Kingdom,2021-08-22 19:40:00,15
Magic Kingdom,2021-08-22 19:45:00,15
Magic Kingdom,2021-08-22 19:50:00,15
Magic Kingdom,2021-08-22 19:55:00,15
Magic Kingdom,2021-08-22 20:00:00,15
Magic Kingdom,2021-08-22 20:05:00,14
Magic Kingdom,2021-08-22 20:10:00,14
Magic Kingdom,2021-08-22 20:15:00,14
Magic Kingdom,2021-08-22 20:20:00,13
Magic Kingdom,2021-08-22 20:25:00,12
Magic Kingdom,2021-08-22 20:30:00,11
Magic Kingdom,2021-08-22 20:40:00,11
Magic Kingdom,2021-08-22 20:45:00,11
Magic Kingdom,2021-08-22 20:50:00,11
Magic Kingdom,2021-08-22 20:55:00,9
Magic Kingdom,2021-08-22 21:00:00,9
Magic Kingdom,2021-08-23 09:05:00,6
Magic Kingdom,2021-08-23 09:10:00,11
Magic Kingdom,2021-08-23 09:15:00,11
Magic Kingdom,2021-08-23 09:20:00,13
Magic Kingdom,2021-08-23 09:25:00,12
Magic Kingdom,2021-08-23 09:30:00,12
Magic Kingdom,2021-08-23 09:35:00,15
Magic Kingdom,2021-08-23 09:40:00,14
Magic Kingdom,2021-08-23 09:45:00,14
Magic Kingdom,2021-08-23 09:50:00,15
Magic Kingdom,2021-08-23 09:55:00,15
Magic Kingdom,2021-08-23 10:00:00,15
Magic Kingdom,2021-08-23 10:05:00,17
Magic Kingdom,2021-08-23 10:10:00,17
Magic Kingdom,2021-08-23 10:15:00,16
Magic Kingdom,2021-08-23 10:20:00,16
Magic Kingdom,2021-08-23 10:25:00,17
Magic Kingdom,2021-08-23 10:30:00,18
Magic Kingdom,2021-08-23 10:35:00,18
Magic Kingdom,2021-08-23 10:40:00,18
Magic Kingdom,2021-08-23 10:45:00,19
Magic Kingdom,2021-08-23 10:50:00,19
Magic Kingdom,2021-08-23 10:55:00,20
Magic Kingdom,2021-08-23 11:00:00,21
Magic Kingdom,2021-08-23 11:05:00,20
Magic Kingdom,2021-08-23 11:10:00,22
Magic Kingdom,2021-08-23 11:15:00,22
Magic Kingdom,2021-08-23 11:20:00,23
Magic Kingdom,2021-08-23 11:25:00,24
Magic Kingdom,2021-08-23 11:30:00,25
Magic Kingdom,2021-08-23 11:35:00,25
Magic Kingdom,2021-08-23 11:40:00,25
Magic Kingdom,2021-08-23 11:45:00,28
Magic Kingdom,2021-08-23 11:50:00,29
Magic Kingdom,2021-08-23 11:55:00,29
Magic Kingdom,2021-08-23 12:00:00,29
Magic Kingdom,2021-08-23 12:05:00,27
Magic Kingdom,2021-08-23 12:10:00,26
Magic Kingdom,2021-08-23 12:15:00,26
Magic Kingdom,2021-08-23 12:20:00,27
Magic Kingdom,2021-08-23 12:25:00,27
Magic Kingdom,2021-08-23 12:30:00,27
Magic Kingdom,2021-08-23 12:35:00,28
Magic Kingdom,2021-08-23 12:40:00,28
Magic Kingdom,2021-08-23 12:45:00,29
Magic Kingdom,2021-08-23 12:50:00,27
Magic Kingdom,2021-08-23 12:55:00,26
Magic Kingdom,2021-08-23 13:00:00,26
Magic Kingdom,2021-08-23 13:05:00,28
Magic Kingdom,2021-08-23 13:10:00,27
Magic Kingdom,2021-08-23 13:15:00,27
Magic Kingdom,2021-08-23 13:20:00,28
Magic Kingdom,2021-08-23 13:25:00,28
Magic Kingdom,2021-08-23 13:30:00,28
Magic Kingdom,2021-08-23 13:35:00,28
Magic Kingdom,2021-08-23 13:40:00,28
Magic Kingdom,2021-08-23 13:45:00,27
Magic Kingdom,2021-08-23 13:50:00,26
Magic Kingdom,2021-08-23 13:55:00,26
Magic Kingdom,2021-08-23 14:00:00,25
Magic Kingdom,2021-08-23 14:05:00,26
Magic Kingdom,2021-08-23 14:10:00,25
Magic Kingdom,2021-08-23 14:15:00,25
Magic Kingdom,2021-08-23 14:20:00,25
Magic Kingdom,2021-08-23 14:25:00,25
Magic Kingdom,2021-08-23 14:30:00,26
Magic Kingdom,2021-08-23 14:35:00,26
Magic Kingdom,2021-08-23 14:40:00,26
Magic Kingdom,2021-08-23 14:45:00,26
Magic Kingdom,2021-08-23 14:50:00,24
Magic Kingdom,2021-08-23 14:55:00,24
Magic Kingdom,2021-08-23 15:00:00,24
Magic Kingdom,2021-08-23 15:05:00,24
Magic Kingdom,2021-08-23 15:10:00,24
Magic Kingdom,2021-08-23 15:15:00,24
Magic Kingdom,2021-08-23 15:20:00,24
Magic Kingdom,2021-08-23 15:25:00,24
Magic Kingdom,2021-08-23 15:30:00,23
Magic Kingdom,2021-08-23 15:35:00,24
Magic Kingdom,2021-08-23 15:40:00,22
Magic Kingdom,2021-08-23 15:45:00,23
Magic Kingdom,2021-08-23 15:50:00,23
Magic Kingdom,2021-08-23 15:55:00,23
Magic Kingdom,2021-08-23 16:00:00,23
Magic Kingdom,2021-08-23 16:05:00,24
Magic Kingdom,2021-08-23 16:10:00,23
Magic Kingdom,2021-08-23 16:15:00,23
Magic Kingdom,2021-08-23 16:20:00,24
Magic Kingdom,2021-08-23 16:25:00,24
Magic Kingdom,2021-08-23 16:30:00,24
Magic Kingdom,2021-08-23 16:35:00,24
Magic Kingdom,2021-08-23 16:40:00,23
Magic Kingdom,2021-08-23 16:45:00,24
Magic Kingdom,2021-08-23 16:50:00,24
Magic Kingdom,2021-08-23 16:55:00,24
Magic Kingdom,2021-08-23 17:00:00,23
Magic Kingdom,2021-08-23 17:05:00,24
Magic Kingdom,2021-08-23 17:10:00,24
Magic Kingdom,2021-08-23 17:15:00,24
Magic Kingdom,2021-08-23 17:20:00,24
Magic Kingdom,2021-08-23 17:25:00,24
Magic Kingdom,2021-08-23 17:30:00,22
Magic Kingdom,2021-08-23 17:35:00,22
Magic Kingdom,2021-08-23 17:40:00,22
Magic Kingdom,2021-08-23 17:45:00,23
Magic Kingdom,2021-08-23 17:50:00,23
Magic Kingdom,2021-08-23 17:55:00,22
Magic Kingdom,2021-08-23 18:00:00,22
Magic Kingdom,2021-08-23 18:05:00,22
Magic Kingdom,2021-08-23 18:10:00,22
Magic Kingdom,2021-08-23 18:15:00,22
Magic Kingdom,2021-08-23 18:20:00,22
Magic Kingdom,2021-08-23 18:25:00,22
Magic Kingdom,2021-08-23 18:30:00,22
Magic Kingdom,2021-08-23 18:35:00,21
Magic Kingdom,2021-08-23 18:40:00,21
Magic Kingdom,2021-08-23 18:45:00,21
Magic Kingdom,2021-08-23 18:50:00,22
Magic Kingdom,2021-08-23 18:55:00,21
Magic Kingdom,2021-08-23 19:00:00,22
Magic Kingdom,2021-08-23 19:05:00,22
Magic Kingdom,2021-08-23 19:10:00,22
Magic Kingdom,2021-08-23 19:15:00,22
Magic Kingdom,2021-08-23 19:20:00,22
Magic Kingdom,2021-08-23 19:25:00,22
Magic Kingdom,2021-08-23 19:30:00,22
Magic Kingdom,2021-08-23 19:35:00,21
Magic Kingdom,2021-08-23 19:40:00,21
Magic Kingdom,2021-08-23 19:45:00,20
Magic Kingdom,2021-08-23 19:50:00,20
Magic Kingdom,2021-08-23 19:55:00,21
Magic Kingdom,2021-08-23 20:00:00,20
Magic Kingdom,2021-08-23 20:05:00,21
Magic Kingdom,2021-08-23 20:10:00,19
Magic Kingdom,2021-08-23 20:15:00,18
Magic Kingdom,2021-08-23 20:20:00,18
Magic Kingdom,2021-08-23 20:25:00,18
Magic Kingdom,2021-08-23 20:30:00,18
Magic Kingdom,2021-08-23 20:40:00,17
Magic Kingdom,2021-08-23 20:45:00,16
Magic Kingdom,2021-08-23 20:50:00,16
Magic Kingdom,2021-08-23 20:55:00,16
Magic Kingdom,2021-08-23 21:00:00,16
Magic Kingdom,2021-08-24 09:05:00,9
Magic Kingdom,2021-08-24 09:10:00,9
Magic Kingdom,2021-08-24 09:15:00,9
Magic Kingdom,2021-08-24 09:20:00,10
Magic Kingdom,2021-08-24 09:25:00,9
Magic Kingdom,2021-08-24 09:30:00,10
Magic Kingdom,2021-08-24 09:35:00,12
Magic Kingdom,2021-08-24 09:40:00,12
Magic Kingdom,2021-08-24 09:45:00,11
Magic Kingdom,2021-08-24 09:50:00,11
Magic Kingdom,2021-08-24 09:55:00,11
Magic Kingdom,2021-08-24 10:00:00,13
Magic Kingdom,2021-08-24 10:05:00,14
Magic Kingdom,2021-08-24 10:10:00,14
Magic Kingdom,2021-08-24 10:15:00,15
Magic Kingdom,2021-08-24 10:20:00,15
Magic Kingdom,2021-08-24 10:30:00,16
Magic Kingdom,2021-08-24 10:35:00,16
Magic Kingdom,2021-08-24 10:40:00,17
Magic Kingdom,2021-08-24 10:45:00,17
Magic Kingdom,2021-08-24 10:50:00,17
Magic Kingdom,2021-08-24 10:55:00,17
Magic Kingdom,2021-08-24 11:00:00,18
Magic Kingdom,2021-08-24 11:05:00,16
Magic Kingdom,2021-08-24 11:10:00,17
Magic Kingdom,2021-08-24 11:15:00,17
Magic Kingdom,2021-08-24 11:20:00,17
Magic Kingdom,2021-08-24 11:25:00,17
Magic Kingdom,2021-08-24 11:30:00,19
Magic Kingdom,2021-08-24 11:35:00,19
Magic Kingdom,2021-08-24 11:40:00,19
Magic Kingdom,2021-08-24 11:45:00,19
Magic Kingdom,2021-08-24 11:50:00,18
Magic Kingdom,2021-08-24 11:55:00,19
Magic Kingdom,2021-08-24 12:00:00,19
Magic Kingdom,2021-08-24 12:05:00,19
Magic Kingdom,2021-08-24 12:10:00,19
Magic Kingdom,2021-08-24 12:15:00,18
Magic Kingdom,2021-08-24 12:20:00,18
Magic Kingdom,2021-08-24 12:25:00,18
Magic Kingdom,2021-08-24 12:30:00,19
Magic Kingdom,2021-08-24 12:35:00,18
Magic Kingdom,2021-08-24 12:40:00,19
Magic Kingdom,2021-08-24 12:45:00,18
Magic Kingdom,2021-08-24 12:50:00,18
Magic Kingdom,2021-08-24 12:55:00,17
Magic Kingdom,2021-08-24 13:00:00,19
Magic Kingdom,2021-08-24 13:05:00,19
Magic Kingdom,2021-08-24 13:10:00,18
Magic Kingdom,2021-08-24 13:15:00,18
Magic Kingdom,2021-08-24 13:20:00,18
Magic Kingdom,2021-08-24 13:25:00,19
Magic Kingdom,2021-08-24 13:30:00,19
Magic Kingdom,2021-08-24 13:35:00,19
Magic Kingdom,2021-08-24 13:40:00,18
Magic Kingdom,2021-08-24 13:45:00,18
Magic Kingdom,2021-08-24 13:50:00,18
Magic Kingdom,2021-08-24 13:55:00,18
Magic Kingdom,2021-08-24 14:00:00,18
Magic Kingdom,2021-08-24 14:05:00,18
Magic Kingdom,2021-08-24 14:10:00,18
Magic Kingdom,2021-08-24 14:15:00,19
Magic Kingdom,2021-08-24 14:20:00,19
Magic Kingdom,2021-08-24 14:25:00,19
Magic Kingdom,2021-08-24 14:30:00,18
Magic Kingdom,2021-08-24 14:35:00,19
Magic Kingdom,2021-08-24 14:40:00,18
Magic Kingdom,2021-08-24 14:45:00,18
Magic Kingdom,2021-08-24 14:50:00,18
Magic Kingdom,2021-08-24 14:55:00,18
Magic Kingdom,2021-08-24 15:00:00,18
Magic Kingdom,2021-08-24 15:05:00,18
Magic Kingdom,2021-08-24 15:10:00,18
Magic Kingdom,2021-08-24 15:15:00,17
Magic Kingdom,2021-08-24 15:20:00,17
Magic Kingdom,2021-08-24 15:25:00,17
Magic Kingdom,2021-08-24 15:30:00,17
Magic Kingdom,2021-08-24 15:35:00,17
Magic Kingdom,2021-08-24 15:40:00,17
Magic Kingdom,2021-08-24 15:45:00,18
Magic Kingdom,2021-08-24 15:50:00,18
Magic Kingdom,2021-08-24 15:55:00,18
Magic Kingdom,2021-08-24 16:00:00,17
Magic Kingdom,2021-08-24 16:05:00,17
Magic Kingdom,2021-08-24 16:10:00,17
Magic Kingdom,2021-08-24 16:15:00,17
Magic Kingdom,2021-08-24 16:20:00,17
Magic Kingdom,2021-08-24 16:25:00,16
Magic Kingdom,2021-08-24 16:30:00,17
Magic Kingdom,2021-08-24 16:35:00,16
Magic Kingdom,2021-08-24 16:40:00,16
Magic Kingdom,2021-08-24 16:45:00,16
Magic Kingdom,2021-08-24 16:50:00,16
Magic Kingdom,2021-08-24 16:55:00,16
Magic Kingdom,2021-08-24 17:00:00,16
Magic Kingdom,2021-08-24 17:05:00,16
Magic Kingdom,2021-08-24 17:10:00,15
Magic Kingdom,2021-08-24 17:15:00,15
Magic Kingdom,2021-08-24 17:20:00,15
Magic Kingdom,2021-08-24 17:25:00,15
Magic Kingdom,2021-08-24 17:30:00,15
Magic Kingdom,2021-08-24 17:35:00,15
Magic Kingdom,2021-08-24 17:40:00,15
Magic Kingdom,2021-08-24 17:45:00,15
Magic Kingdom,2021-08-24 17:50:00,16
Magic Kingdom,2021-08-24 17:55:00,15
Magic Kingdom,2021-08-24 18:00:00,15
Magic Kingdom,2021-08-24 18:05:00,16
Magic Kingdom,2021-08-24 18:10:00,15
Magic Kingdom,2021-08-24 18:15:00,16
Magic Kingdom,2021-08-24 18:20:00,15
Magic Kingdom,2021-08-24 18:25:00,15
Magic Kingdom,2021-08-24 18:30:00,15
Magic Kingdom,2021-08-24 18:35:00,15
Magic Kingdom,2021-08-24 18:40:00,15
Magic Kingdom,2021-08-24 18:45:00,16
Magic Kingdom,2021-08-24 18:50:00,16
Magic Kingdom,2021-08-24 18:55:00,16
Magic Kingdom,2021-08-24 19:00:00,16
Magic Kingdom,2021-08-24 19:05:00,15
Magic Kingdom,2021-08-24 19:10:00,15
Magic Kingdom,2021-08-24 19:15:00,16
Magic Kingdom,2021-08-24 19:20:00,16
Magic Kingdom,2021-08-24 19:25:00,17
Magic Kingdom,2021-08-24 19:30:00,17
Magic Kingdom,2021-08-24 19:35:00,17
Magic Kingdom,2021-08-24 19:40:00,17
Magic Kingdom,2021-08-24 19:45:00,15
Magic Kingdom,2021-08-24 19:50:00,15
Magic Kingdom,2021-08-24 19:55:00,15
Magic Kingdom,2021-08-24 20:00:00,14
Magic Kingdom,2021-08-24 20:05:00,14
Magic Kingdom,2021-08-24 20:10:00,14
Magic Kingdom,2021-08-24 20:15:00,14
Magic Kingdom,2021-08-24 20:20:00,14
Magic Kingdom,2021-08-24 20:25:00,13
Magic Kingdom,2021-08-24 20:30:00,13
Magic Kingdom,2021-08-24 20:40:00,14
Magic Kingdom,2021-08-24 20:45:00,14
Magic Kingdom,2021-08-24 20:50:00,14
Magic Kingdom,2021-08-24 20:55:00,12
Magic Kingdom,2021-08-24 21:00:00,12
Magic Kingdom,2021-08-24 21:35:00,14
Magic Kingdom,2021-08-24 21:40:00,11
Magic Kingdom,2021-08-24 21:45:00,10
Magic Kingdom,2021-08-24 21:50:00,10
Magic Kingdom,2021-08-24 21:55:00,9
Magic Kingdom,2021-08-25 09:05:00,10
Magic Kingdom,2021-08-25 09:10:00,10
Magic Kingdom,2021-08-25 09:15:00,10
Magic Kingdom,2021-08-25 09:20:00,10
Magic Kingdom,2021-08-25 09:25:00,11
Magic Kingdom,2021-08-25 09:30:00,11
Magic Kingdom,2021-08-25 09:35:00,11
Magic Kingdom,2021-08-25 09:40:00,11
Magic Kingdom,2021-08-25 09:45:00,11
Magic Kingdom,2021-08-25 09:50:00,11
Magic Kingdom,2021-08-25 09:55:00,12
Magic Kingdom,2021-08-25 10:00:00,12
Magic Kingdom,2021-08-25 10:05:00,11
Magic Kingdom,2021-08-25 10:10:00,11
Magic Kingdom,2021-08-25 10:15:00,11
Magic Kingdom,2021-08-25 10:20:00,12
Magic Kingdom,2021-08-25 10:30:00,12
Magic Kingdom,2021-08-25 10:35:00,13
Magic Kingdom,2021-08-25 10:40:00,15
Magic Kingdom,2021-08-25 10:45:00,15
Magic Kingdom,2021-08-25 10:50:00,16
Magic Kingdom,2021-08-25 10:55:00,16
Magic Kingdom,2021-08-25 11:00:00,17
Magic Kingdom,2021-08-25 11:05:00,17
Magic Kingdom,2021-08-25 11:10:00,18
Magic Kingdom,2021-08-25 11:15:00,18
Magic Kingdom,2021-08-25 11:20:00,18
Magic Kingdom,2021-08-25 11:25:00,18
Magic Kingdom,2021-08-25 11:30:00,18
Magic Kingdom,2021-08-25 11:35:00,18
Magic Kingdom,2021-08-25 11:40:00,19
Magic Kingdom,2021-08-25 11:45:00,19
Magic Kingdom,2021-08-25 11:50:00,19
Magic Kingdom,2021-08-25 11:55:00,18
Magic Kingdom,2021-08-25 12:00:00,19
Magic Kingdom,2021-08-25 12:05:00,19
Magic Kingdom,2021-08-25 12:10:00,20
Magic Kingdom,2021-08-25 12:15:00,20
Magic Kingdom,2021-08-25 12:20:00,20
Magic Kingdom,2021-08-25 12:25:00,20
Magic Kingdom,2021-08-25 12:30:00,20
Magic Kingdom,2021-08-25 12:35:00,19
Magic Kingdom,2021-08-25 12:40:00,19
Magic Kingdom,2021-08-25 12:45:00,18
Magic Kingdom,2021-08-25 12:50:00,18
Magic Kingdom,2021-08-25 12:55:00,18
Magic Kingdom,2021-08-25 13:00:00,18
Magic Kingdom,2021-08-25 13:05:00,18
Magic Kingdom,2021-08-25 13:10:00,18
Magic Kingdom,2021-08-25 13:15:00,17
Magic Kingdom,2021-08-25 13:20:00,18
Magic Kingdom,2021-08-25 13:25:00,18
Magic Kingdom,2021-08-25 13:30:00,18
Magic Kingdom,2021-08-25 13:35:00,19
Magic Kingdom,2021-08-25 13:40:00,19
Magic Kingdom,2021-08-25 13:45:00,20
Magic Kingdom,2021-08-25 13:50:00,20
Magic Kingdom,2021-08-25 13:55:00,19
Magic Kingdom,2021-08-25 14:00:00,19
Magic Kingdom,2021-08-25 14:05:00,19
Magic Kingdom,2021-08-25 14:10:00,18
Magic Kingdom,2021-08-25 14:15:00,17
Magic Kingdom,2021-08-25 14:20:00,17
Magic Kingdom,2021-08-25 14:25:00,17
Magic Kingdom,2021-08-25 14:30:00,17
Magic Kingdom,2021-08-25 14:35:00,18
Magic Kingdom,2021-08-25 14:40:00,16
Magic Kingdom,2021-08-25 14:45:00,17
Magic Kingdom,2021-08-25 14:50:00,17
Magic Kingdom,2021-08-25 14:55:00,17
Magic Kingdom,2021-08-25 15:00:00,18
Magic Kingdom,2021-08-25 15:05:00,18
Magic Kingdom,2021-08-25 15:10:00,18
Magic Kingdom,2021-08-25 15:15:00,17
Magic Kingdom,2021-08-25 15:20:00,17
Magic Kingdom,2021-08-25 15:25:00,17
Magic Kingdom,2021-08-25 15:30:00,17
Magic Kingdom,2021-08-25 15:35:00,17
Magic Kingdom,2021-08-25 15:40:00,17
Magic Kingdom,2021-08-25 15:45:00,15
Magic Kingdom,2021-08-25 15:50:00,15
Magic Kingdom,2021-08-25 15:55:00,16
Magic Kingdom,2021-08-25 16:00:00,18
Magic Kingdom,2021-08-25 16:05:00,18
Magic Kingdom,2021-08-25 16:10:00,18
Magic Kingdom,2021-08-25 16:15:00,18
Magic Kingdom,2021-08-25 16:20:00,17
Magic Kingdom,2021-08-25 16:25:00,16
Magic Kingdom,2021-08-25 16:30:00,16
Magic Kingdom,2021-08-25 16:35:00,15
Magic Kingdom,2021-08-25 16:40:00,15
Magic Kingdom,2021-08-25 16:45:00,15
Magic Kingdom,2021-08-25 16:50:00,15
Magic Kingdom,2021-08-25 16:55:00,14
Magic Kingdom,2021-08-25 17:00:00,14
Magic Kingdom,2021-08-25 17:05:00,15
Magic Kingdom,2021-08-25 17:10:00,15
Magic Kingdom,2021-08-25 17:15:00,15
Magic Kingdom,2021-08-25 17:20:00,15
Magic Kingdom,2021-08-25 17:25:00,15
Magic Kingdom,2021-08-25 17:30:00,14
Magic Kingdom,2021-08-25 17:35:00,14
Magic Kingdom,2021-08-25 17:40:00,14
Magic Kingdom,2021-08-25 17:45:00,14
Magic Kingdom,2021-08-25 17:50:00,14
Magic Kingdom,2021-08-25 17:55:00,14
Magic Kingdom,2021-08-25 18:00:00,14
Magic Kingdom,2021-08-25 18:05:00,15
Magic Kingdom,2021-08-25 18:10:00,15
Magic Kingdom,2021-08-25 18:15:00,15
Magic Kingdom,2021-08-25 18:20:00,15
Magic Kingdom,2021-08-25 18:25:00,14
Magic Kingdom,2021-08-25 18:30:00,14
Magic Kingdom,2021-08-25 18:35:00,15
Magic Kingdom,2021-08-25 18:40:00,14
Magic Kingdom,2021-08-25 18:45:00,15
Magic Kingdom,2021-08-25 18:50:00,15
Magic Kingdom,2021-08-25 18:55:00,15
Magic Kingdom,2021-08-25 19:00:00,15
Magic Kingdom,2021-08-25 19:05:00,15
Magic Kingdom,2021-08-25 19:10:00,15
Magic Kingdom,2021-08-25 19:15:00,15
Magic Kingdom,2021-08-25 19:20:00,14
Magic Kingdom,2021-08-25 19:25:00,15
Magic Kingdom,2021-08-25 19:30:00,15
Magic Kingdom,2021-08-25 19:35:00,15
Magic Kingdom,2021-08-25 19:40:00,15
Magic Kingdom,2021-08-25 19:45:00,15
Magic Kingdom,2021-08-25 19:50:00,14
Magic Kingdom,2021-08-25 19:55:00,14
Magic Kingdom,2021-08-25 20:00:00,13
Magic Kingdom,2021-08-25 20:05:00,13
Magic Kingdom,2021-08-25 20:10:00,13
Magic Kingdom,2021-08-25 20:15:00,13
Magic Kingdom,2021-08-25 20:20:00,13
Magic Kingdom,2021-08-25 20:25:00,13
Magic Kingdom,2021-08-25 20:30:00,13
Magic Kingdom,2021-08-25 20:40:00,13
Magic Kingdom,2021-08-25 20:45:00,12
Magic Kingdom,2021-08-25 20:50:00,11
Magic Kingdom,2021-08-25 20:55:00,10
Magic Kingdom,2021-08-25 21:00:00,10
Magic Kingdom,2021-08-26 09:05:00,8
Magic Kingdom,2021-08-26 09:10:00,10
Magic Kingdom,2021-08-26 09:15:00,10
Magic Kingdom,2021-08-26 09:20:00,9
Magic Kingdom,2021-08-26 09:25:00,10
Magic Kingdom,2021-08-26 09:30:00,10
Magic Kingdom,2021-08-26 09:35:00,10
Magic Kingdom,2021-08-26 09:40:00,11
Magic Kingdom,2021-08-26 09:45:00,11
Magic Kingdom,2021-08-26 09:50:00,10
Magic Kingdom,2021-08-26 09:55:00,12
Magic Kingdom,2021-08-26 10:00:00,12
Magic Kingdom,2021-08-26 10:05:00,12
Magic Kingdom,2021-08-26 10:10:00,11
Magic Kingdom,2021-08-26 10:15:00,12
Magic Kingdom,2021-08-26 10:20:00,12
Magic Kingdom,2021-08-26 10:25:00,12
Magic Kingdom,2021-08-26 10:30:00,13
Magic Kingdom,2021-08-26 10:35:00,13
Magic Kingdom,2021-08-26 10:40:00,13
Magic Kingdom,2021-08-26 10:45:00,12
Magic Kingdom,2021-08-26 10:50:00,13
Magic Kingdom,2021-08-26 10:55:00,14
Magic Kingdom,2021-08-26 11:00:00,12
Magic Kingdom,2021-08-26 11:05:00,13
Magic Kingdom,2021-08-26 11:10:00,14
Magic Kingdom,2021-08-26 11:15:00,15
Magic Kingdom,2021-08-26 11:20:00,15
Magic Kingdom,2021-08-26 11:25:00,15
Magic Kingdom,2021-08-26 11:30:00,15
Magic Kingdom,2021-08-26 11:35:00,15
Magic Kingdom,2021-08-26 11:40:00,15
Magic Kingdom,2021-08-26 11:45:00,15
Magic Kingdom,2021-08-26 11:50:00,15
Magic Kingdom,2021-08-26 11:55:00,16
Magic Kingdom,2021-08-26 12:00:00,16
Magic Kingdom,2021-08-26 12:05:00,15
Magic Kingdom,2021-08-26 12:10:00,15
Magic Kingdom,2021-08-26 12:15:00,15
Magic Kingdom,2021-08-26 12:20:00,15
Magic Kingdom,2021-08-26 12:30:00,16
Magic Kingdom,2021-08-26 12:35:00,16
Magic Kingdom,2021-08-26 12:40:00,15
Magic Kingdom,2021-08-26 12:45:00,15
Magic Kingdom,2021-08-26 12:50:00,15
Magic Kingdom,2021-08-26 12:55:00,16
Magic Kingdom,2021-08-26 13:00:00,15
Magic Kingdom,2021-08-26 13:05:00,16
Magic Kingdom,2021-08-26 13:10:00,16
Magic Kingdom,2021-08-26 13:15:00,16
Magic Kingdom,2021-08-26 13:20:00,16
Magic Kingdom,2021-08-26 13:25:00,16
Magic Kingdom,2021-08-26 13:30:00,17
Magic Kingdom,2021-08-26 13:35:00,17
Magic Kingdom,2021-08-26 13:40:00,16
Magic Kingdom,2021-08-26 13:45:00,15
