Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2020,2020,2020,6,1,2,Export,410,Rep. of Korea,KOR,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,496,,,,19288,,71055,,,2
H5,2020,2020,2020,6,1,1,Import,414,Kuwait,KWT,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,452,,,,393815,,307990,,,2
H5,2020,2020,2020,6,1,2,Export,414,Kuwait,KWT,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",1,No Quantity,0,,,,85715,,37697,,,2
H5,2020,2020,2020,6,1,3,Re-Export,414,Kuwait,KWT,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",8,Weight in kilograms,77980,,,,77980,,34150,,,0
H5,2020,2020,2020,6,1,1,Import,418,Lao People's Dem. Rep.,LAO,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,20,,,,77604,,12328,,,2
H5,2020,2020,2020,6,1,1,Import,422,Lebanon,LBN,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,301,,,,343357,,205655,,,2
H5,2020,2020,2020,6,1,2,Export,422,Lebanon,LBN,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,20,,,,4808,,8703,,,2
H5,2020,2020,2020,6,1,1,Import,428,Latvia,LVA,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,21,,,,10992,,13680,,,0
H5,2020,2020,2020,6,1,2,Export,428,Latvia,LVA,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,6,,,,3020,,2397,,,0
H5,2020,2020,2020,6,1,1,Import,440,Lithuania,LTU,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,886,,,,571360,,399060,,,0
H5,2020,2020,2020,6,1,2,Export,440,Lithuania,LTU,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,0,,,,40,,119,,,0
H5,2020,2020,2020,6,1,1,Import,442,Luxembourg,LUX,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,16,,,,9689,,12472,,,0
H5,2020,2020,2020,6,1,1,Import,450,Madagascar,MDG,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,169,,,,120963,,104015,,,2
H5,2020,2020,2020,6,1,1,Import,454,Malawi,MWI,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,84,,,,60620,,51989,,,2
H5,2020,2020,2020,6,1,2,Export,454,Malawi,MWI,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,2,,,,3040,,1827,,,2
H5,2020,2020,2020,6,1,1,Import,458,Malaysia,MYS,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,8,,,,1910,,2903,,,4
H5,2020,2020,2020,6,1,2,Export,458,Malaysia,MYS,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,26,,,,6186,,9016,,,4
H5,2020,2020,2020,6,1,1,Import,470,Malta,MLT,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,28,,,,11830,,31958,,,0
H5,2020,2020,2020,6,1,1,Import,478,Mauritania,MRT,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,67,,,,213580,,41245,,,2
H5,2020,2020,2020,6,1,1,Import,480,Mauritius,MUS,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,100,,,,72000,,58484,,,0
H5,2020,2020,2020,6,1,1,Import,490,"Other Asia, nes",,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,44,,,,37000,,26869,,,0
H5,2020,2020,2020,6,1,2,Export,490,"Other Asia, nes",,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,10,,,,4640,,5581,,,0
H5,2020,2020,2020,6,1,1,Import,499,Montenegro,MNE,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,2,,,,1623,,20811,,,0
H5,2020,2020,2020,6,1,1,Import,504,Morocco,MAR,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,1,,,,854,,1157,,,0
H5,2020,2020,2020,6,1,2,Export,504,Morocco,MAR,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,847,,,,6082,,11772,,,0
H5,2020,2020,2020,6,1,1,Import,508,Mozambique,MOZ,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,79998,,,,106094,,137055,,,4
H5,2020,2020,2020,6,1,1,Import,516,Namibia,NAM,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,317,,,,133437,,265963,,,2
H5,2020,2020,2020,6,1,2,Export,516,Namibia,NAM,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",1,No Quantity,0,,,,3590,,9590,,,2
H5,2020,2020,2020,6,1,1,Import,528,Netherlands,NLD,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,27874,,,,9265017,,10997645,,,6
H5,2020,2020,2020,6,1,2,Export,528,Netherlands,NLD,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,3434,,,,1141606,,2406164,,,4
H5,2020,2020,2020,6,1,1,Import,554,New Zealand,NZL,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,4095,,,,1652603,,2134877,,,6
H5,2020,2020,2020,6,1,2,Export,554,New Zealand,NZL,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,280,,,,168162,,267852,,,6
H5,2020,2020,2020,6,1,3,Re-Export,554,New Zealand,NZL,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,6,,,,3556,,5665,,,6
H5,2020,2020,2020,6,1,1,Import,558,Nicaragua,NIC,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,18,,,,2778,,11290,,,2
H5,2020,2020,2020,6,1,2,Export,558,Nicaragua,NIC,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,2,,,,700,,1418,,,2
H5,2020,2020,2020,6,1,1,Import,562,Niger,NER,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,7,,,,13807,,4717,,,2
H5,2020,2020,2020,6,1,1,Import,579,Norway,NOR,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,119,,,,18842,,95155,,,0
H5,2020,2020,2020,6,1,2,Export,579,Norway,NOR,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,16,,,,54,,808,,,0
H5,2020,2020,2020,6,1,1,Import,586,Pakistan,PAK,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,27,,,,8002,,18768,,,2
H5,2020,2020,2020,6,1,2,Export,586,Pakistan,PAK,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,8,,,,7213,,3573,,,2
H5,2020,2020,2020,6,1,1,Import,604,Peru,PER,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,1234,,,,135019538,,251575,,,0
H5,2020,2020,2020,6,1,1,Import,608,Philippines,PHL,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,353,,,,631385,,959315,,,6
H5,2020,2020,2020,6,1,2,Export,608,Philippines,PHL,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,18,,,,30778,,44855,,,4
H5,2020,2020,2020,6,1,1,Import,616,Poland,POL,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,1838,,,,40539,,106776,,,2
H5,2020,2020,2020,6,1,2,Export,616,Poland,POL,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,171,,,,11144,,38883,,,6
H5,2020,2020,2020,6,1,1,Import,620,Portugal,PRT,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,3468,,,,1515992,,2266546,,,0
H5,2020,2020,2020,6,1,2,Export,620,Portugal,PRT,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,8768,,,,337601,,494813,,,4
H5,2020,2020,2020,6,1,1,Import,634,Qatar,QAT,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,2202,,,,2700024,,1499996,,,2
H5,2020,2020,2020,6,1,1,Import,642,Romania,ROU,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,124,,,,94800,,109420,,,2
H5,2020,2020,2020,6,1,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,1,,,,1330,,350,,,0
H5,2020,2020,2020,6,1,2,Export,643,Russian Federation,RUS,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,182,,,,128053,,87540,,,0
H5,2020,2020,2020,6,1,1,Import,686,Senegal,SEN,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,295,,,,326098,,201111,,,2
H5,2020,2020,2020,6,1,1,Import,688,Serbia,SRB,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,7,,,,1703,,3772,,,0
H5,2020,2020,2020,6,1,2,Export,688,Serbia,SRB,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,61,,,,505,,2862,,,0
H5,2020,2020,2020,6,1,1,Import,690,Seychelles,SYC,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,55,,,,53398,,34066,,,2
H5,2020,2020,2020,6,1,1,Import,699,India,IND,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,210,,,,83900,,127476,,,4
H5,2020,2020,2020,6,1,2,Export,699,India,IND,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,406,,,,37089,,54052,,,6
H5,2020,2020,2020,6,1,1,Import,702,Singapore,SGP,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,247430,,,,7924639,,10237259,,,4
H5,2020,2020,2020,6,1,2,Export,702,Singapore,SGP,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,19922,,,,218954,,348756,,,4
H5,2020,2020,2020,6,1,1,Import,703,Slovakia,SVK,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,745,,,,243928,,302222,,,0
H5,2020,2020,2020,6,1,2,Export,703,Slovakia,SVK,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,0,,,,2,,235,,,2
H5,2020,2020,2020,6,1,1,Import,704,Viet Nam,VNM,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,716,,,,321019,,487750,,,6
H5,2020,2020,2020,6,1,2,Export,704,Viet Nam,VNM,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,449,,,,131637,,191842,,,6
H5,2020,2020,2020,6,1,1,Import,705,Slovenia,SVN,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,92,,,,46331,,46066,,,0
H5,2020,2020,2020,6,1,2,Export,705,Slovenia,SVN,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,0,,,,150,,1097,,,0
H5,2020,2020,2020,6,1,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,141470645,,,,158035,,204154,,,4
H5,2020,2020,2020,6,1,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,4911,,,,31100,,49538,,,6
H5,2020,2020,2020,6,1,1,Import,716,Zimbabwe,ZWE,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,183,,,,140200,,125127,,,2
H5,2020,2020,2020,6,1,1,Import,724,Spain,ESP,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,22632,,,,252911,,715078,,,0
H5,2020,2020,2020,6,1,2,Export,724,Spain,ESP,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,3627,,,,995294,,1448598,,,0
H5,2020,2020,2020,6,1,1,Import,748,Eswatini,SWZ,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,2830,,,,6882,,12656,,,2
H5,2020,2020,2020,6,1,1,Import,752,Sweden,SWE,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,405,,,,243949,,502154,,,4
H5,2020,2020,2020,6,1,2,Export,752,Sweden,SWE,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,111,,,,18342,,23234,,,4
H5,2020,2020,2020,6,1,1,Import,757,Switzerland,CHE,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,157,,,,97715,,275287,,,6
H5,2020,2020,2020,6,1,2,Export,757,Switzerland,CHE,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,14,,,,415,,8829,,,6
H5,2020,2020,2020,6,1,1,Import,764,Thailand,THA,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,53540,,,,842765,,1035577,,,0
H5,2020,2020,2020,6,1,2,Export,764,Thailand,THA,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,16,,,,12881,,37853,,,0
H5,2020,2020,2020,6,1,1,Import,768,Togo,TGO,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,400,,,,4831,,2589,,,0
H5,2020,2020,2020,6,1,1,Import,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,3324,,,,2588659,,2038381,,,2
H5,2020,2020,2020,6,1,2,Export,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,201,,,,106328,,124765,,,2
H5,2020,2020,2020,6,1,3,Re-Export,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,200,,,,104328,,124356,,,2
H5,2020,2020,2020,6,1,1,Import,792,Turkey,TUR,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,58,,,,2500,,11757,,,0
H5,2020,2020,2020,6,1,2,Export,792,Turkey,TUR,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,51,,,,31420,,63266,,,0
H5,2020,2020,2020,6,1,1,Import,800,Uganda,UGA,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,83,,,,101185,,57075,,,2
H5,2020,2020,2020,6,1,2,Export,800,Uganda,UGA,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,2384,,,,1970399,,1017799,,,2
H5,2020,2020,2020,6,1,1,Import,807,North Macedonia,MKD,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,162,,,,28558,,46891,,,0
H5,2020,2020,2020,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,12796,,,,643977,,1087037,,,0
H5,2020,2020,2020,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,22944,,,,420542,,758423,,,0
H5,2020,2020,2020,6,1,1,Import,834,United Rep. of Tanzania,TZA,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,443,,,,902065,,271895,,,2
H5,2020,2020,2020,6,1,2,Export,834,United Rep. of Tanzania,TZA,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,58,,,,71492,,36075,,,2
H5,2020,2020,2020,6,1,1,Import,842,USA,USA,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,35853,,,,31129726,,40214205,,,4
H5,2020,2020,2020,6,1,2,Export,842,USA,USA,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,14548,,,,3723402,,5930726,,,4
H5,2020,2020,2020,6,1,3,Re-Export,842,USA,USA,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,1300,,,,371118,,591127,,,4
H5,2020,2020,2020,6,1,1,Import,854,Burkina Faso,BFA,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,14,,,,71520,,8891,,,2
H5,2020,2020,2020,6,1,1,Import,858,Uruguay,URY,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,0,,,,50,,369,,,0
H5,2020,2020,2020,6,1,1,Import,860,Uzbekistan,UZB,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,110,,,,28337,,48069,,,4
H5,2020,2020,2020,6,1,1,Import,894,Zambia,ZMB,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",1,No Quantity,0,,,,,,71512,,,6
H5,2020,2020,2020,6,1,2,Export,894,Zambia,ZMB,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,45,,,,27000,,19449,,,2
H5,2021,2021,2021,6,1,1,Import,31,Azerbaijan,AZE,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,14,,,,13500,,13583,,,0
H5,2021,2021,2021,6,1,1,Import,51,Armenia,ARM,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,80,,,,49209,,45665,,,0
H5,2021,2021,2021,6,1,1,Import,124,Canada,CAN,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,9418,,,,875159,,1635882,,,4
H5,2021,2021,2021,6,1,2,Export,124,Canada,CAN,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,1549,,,,222718,,425063,,,4
H5,2021,2021,2021,6,1,3,Re-Export,124,Canada,CAN,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,11,,,,17208,,32842,,,4
H5,2021,2021,2021,6,1,4,Re-Import,124,Canada,CAN,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,1,,,,646,,1208,,,4
H5,2021,2021,2021,6,1,1,Import,203,Czechia,CZE,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,701,,,,348569,,476770,,,2
H5,2021,2021,2021,6,1,2,Export,203,Czechia,CZE,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,448,,,,13591,,95469,,,2
H5,2021,2021,2021,6,1,1,Import,208,Denmark,DNK,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,3106,,,,207351,,547119,,,0
H5,2021,2021,2021,6,1,2,Export,208,Denmark,DNK,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,3404,,,,449456,,250250,,,0
H5,2021,2021,2021,6,1,1,Import,222,El Salvador,SLV,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,0,,,,18,,525,,,2
H5,2021,2021,2021,6,1,1,Import,320,Guatemala,GTM,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,125,,,,68052,,105053,,,2
H5,2021,2021,2021,6,1,2,Export,320,Guatemala,GTM,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,0,,,,195,,82,,,2
H5,2021,2021,2021,6,1,1,Import,328,Guyana,GUY,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,26,,,,1442,,431,,,0
H5,2021,2021,2021,6,1,1,Import,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,3426,,,,1535490,,2870199,,,6
H5,2021,2021,2021,6,1,1,Import,352,Iceland,ISL,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,30,,,,46203,,86365,,,4
H5,2021,2021,2021,6,1,1,Import,392,Japan,JPN,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,6520,,,,2921903,,5461738,,,6
H5,2021,2021,2021,6,1,2,Export,392,Japan,JPN,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,129,,,,37155,,70912,,,6
H5,2021,2021,2021,6,1,1,Import,428,Latvia,LVA,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,11,,,,6477,,12652,,,0
H5,2021,2021,2021,6,1,2,Export,428,Latvia,LVA,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,2,,,,1360,,1075,,,0
H5,2021,2021,2021,6,1,1,Import,440,Lithuania,LTU,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,1218,,,,763142,,1052219,,,0
H5,2021,2021,2021,6,1,2,Export,440,Lithuania,LTU,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,34,,,,22600,,13797,,,0
H5,2021,2021,2021,6,1,1,Import,586,Pakistan,PAK,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,9,,,,3040,,7659,,,6
H5,2021,2021,2021,6,1,2,Export,586,Pakistan,PAK,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,1,,,,1429,,612,,,2
H5,2021,2021,2021,6,1,1,Import,620,Portugal,PRT,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,2546,,,,1156818,,2020653,,,0
H5,2021,2021,2021,6,1,2,Export,620,Portugal,PRT,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",1,No Quantity,0,,,,322389,,670888,,,2
H5,2021,2021,2021,6,1,1,Import,688,Serbia,SRB,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,31,,,,14405,,15264,,,2
H5,2021,2021,2021,6,1,2,Export,688,Serbia,SRB,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,688,,,,488734,,521130,,,0
H5,2021,2021,2021,6,1,1,Import,724,Spain,ESP,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,14645,,,,343847,,740091,,,0
H5,2021,2021,2021,6,1,2,Export,724,Spain,ESP,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,3025,,,,453964,,589767,,,0
H5,2021,2021,2021,6,1,1,Import,757,Switzerland,CHE,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,416,,,,248030,,646352,,,6
H5,2021,2021,2021,6,1,2,Export,757,Switzerland,CHE,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,16,,,,575,,8853,,,6
