,id,listing_url,scrape_id,last_scraped,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
20961,43303783,https://www.airbnb.com/rooms/43303783,20211205213202,2021-12-06,Amenities-Packed Unit near DTLA w/ Utilities,"I am a student who will have to move out for the summer, and am looking for someone to take over my lease for the next few months!   <br /><br />• Entire unit and bedroom are pre-furnished, just bring your belongings!  <br />• You will have at least one, and at most two, roommates.  <br />• I will cover utilities — what you see is what you pay.  <br /><br /><br />**IN-UNIT FEATURES** <br />• High Ceilings, lots of natural light <br />• Balcony with DTLA view<br />• Fully-stocked kitchen <br />• Fully-stocked bathroom <br />• In-unit washer/dryer<br /><br /><b>The space</b><br />Cozy bedroom in a 4-bedroom apartment. You will only have two roommates who are extremely respectful and clean. There is an in-unit washer/dryer, fully-stocked kitchen + bathroom, and a furnished room/living room. All you need are your personal belongings — no other move-in required!","Walking distance from Chipotle, Chick-fil-A, Coffee Bean, Wing Stop, LA Metro stop, and the USC Village (containing Trader Joe's and Target). Ten-minute drive to Downtown Los Angeles/LA Live.",https://a0.muscache.com/pictures/5665b3ac-2921-448e-b722-17e20ee52772.jpg,149277434,https://www.airbnb.com/users/show/149277434,Lisabelle,2017-09-05,"Los Angeles, California, United States",,,,,f,https://a0.muscache.com/im/pictures/user/af7a7f1f-67ce-4f9f-a35f-f13a91391580.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/af7a7f1f-67ce-4f9f-a35f-f13a91391580.jpg?aki_policy=profile_x_medium,South Los Angeles,0.0,0.0,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual', 'work_email']",t,t,"Los Angeles, California, United States",University Park,City of Los Angeles,34.01901,-118.28076,Private room in rental unit,Private room,2,,2 shared baths,1.0,1.0,"[""Washer"", ""Heating"", ""Kitchen"", ""Free parking on premises"", ""Shampoo"", ""Hangers"", ""TV"", ""Air conditioning"", ""Lock on bedroom door"", ""Essentials"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Long term stays allowed"", ""Wifi"", ""Dryer"", ""Security cameras on property"", ""Dedicated workspace""]",$55.00,32,96,32.0,32.0,96.0,96.0,32.0,96.0,,t,0,0,0,0,2021-12-06,0,0,0,,,,,,,,,,,t,1,0,1,0,
21421,43957464,https://www.airbnb.com/rooms/43957464,20211205213202,2021-12-06,Huge 4-bedroom 2bath- walk to USC,"15-minutes walk to USC campus and 2 blocks to shopping. Free parking for 2 cars in backyard. Washer/dryer onsite. Free WiFi. Historical building.<br /><br /><b>The space</b><br />This is a 1920's built historical duplex with 2 bedrooms, 1 bathroom, kitchen, dining, washer/dryer in back yard.<br /><br /><b>Guest access</b><br />This listing is for the entire apartment. The only parts that you share with the next-door apartment are: the backyard, the front porch, and the outdoor laundry facility.","Very close to USC campus, in the North University Park section, very desirable location",https://a0.muscache.com/pictures/71445755-d579-454a-9f1f-5e49ad54ec51.jpg,351867344,https://www.airbnb.com/users/show/351867344,Stewart,2020-06-25,"Los Angeles, California, United States",I'm a semi-retired architect (UCLA M.A.). I've travelled extensively on AirBnb and I speak both English and Chinese.  I also co-host my wife's AirBnb account where you can check out all of our previous reviews over the past 5 years on AirBnb. ,,,90%,t,https://a0.muscache.com/im/pictures/user/c8988139-38bf-4ff3-9e60-21dcef82ae15.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/c8988139-38bf-4ff3-9e60-21dcef82ae15.jpg?aki_policy=profile_x_medium,South Los Angeles,4.0,4.0,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id']",t,t,"Los Angeles, California, United States",University Park,City of Los Angeles,34.02943,-118.28917,Entire rental unit,Entire home/apt,4,,2 baths,4.0,5.0,"[""Free parking on premises"", ""Shampoo"", ""Rice maker"", ""Dishes and silverware"", ""Bed linens"", ""Oven"", ""Baking sheet"", ""Refrigerator"", ""Portable fans"", ""Hot water"", ""Microwave"", ""Shared garden or backyard"", ""Private entrance"", ""Hair dryer"", ""Cooking basics"", ""Hot water kettle"", ""Keypad"", ""Iron"", ""Smoke alarm"", ""Portable heater"", ""Kitchen"", ""Coffee maker"", ""First aid kit"", ""Extra pillows and blankets"", ""Essentials"", ""Paid dryer \u2013 In building"", ""Body soap"", ""Wifi"", ""Luggage dropoff allowed"", ""Long term stays allowed"", ""Cleaning products"", ""Freezer"", ""Hangers"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Gas stove"", ""Free street parking"", ""Clothing storage: dresser and closet"", ""Fire extinguisher"", ""Paid washer \u2013 In building"", ""Bathtub""]",$120.00,31,31,31.0,31.0,31.0,31.0,31.0,31.0,,t,0,0,0,0,2021-12-06,1,1,0,2021-05-22,2021-05-22,5.0,4.0,4.0,5.0,5.0,5.0,5.0,,f,1,1,0,0,0.15
22515,45453516,https://www.airbnb.com/rooms/45453516,20211205213202,2021-12-07,Single-POD near USC Male,"Within 2 miles to Staples Center, USC, FIDM, Bank of California Stadium, Grammy Museum.<br />3 miles to UNION STATION, Grand Central Market, Walt Disney Concert Hall, The Broad Museum, Chinatown.<br />LAX & Santa Monica 15 miles. Hollywood & Beverly Hills 10 miles.<br /><br />Excellent place for Travelers, students and who come for work. Come meet new friends from all over the world and explore the varieties of culture. <br />We all looking forward to see you here.<br /><br /><b>The space</b><br />Free feel to use Kitchen, Laundry room,<br />Free WiFi,<br />Fridge&Microwave in each room<br />Working table, TV in each room<br /><br /><b>Guest access</b><br />Access to living & dining area,<br />Two full bathrooms,<br />Front patio,<br />Fully-equipped kitchen,<br />Kitchen hours 7 AM - 11 PM.","Our pods are perfect option for students, young professionals and passengers.<br />Quiet & safe location, short walk to grocery stores, cafes & coffee shops.",https://a0.muscache.com/pictures/b2fd358c-e185-48c0-9061-42c0ff09793d.jpg,45472863,https://www.airbnb.com/users/show/45472863,Ike,2015-09-30,"Santa Monica, California, United States",Hi,a few days or more,20%,100%,f,https://a0.muscache.com/im/pictures/user/3969af68-5963-4398-b007-ba7be18adaac.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/3969af68-5963-4398-b007-ba7be18adaac.jpg?aki_policy=profile_x_medium,South Los Angeles,4.0,4.0,"['email', 'phone', 'reviews', 'jumio', 'government_id']",t,t,"Los Angeles, California, United States",University Park,City of Los Angeles,34.02682,-118.27995,Private room in residential home,Private room,1,,1 shared bath,1.0,,"[""Washer"", ""Heating"", ""Kitchen"", ""Lockbox"", ""Shampoo"", ""Hangers"", ""TV"", ""Air conditioning"", ""Lock on bedroom door"", ""Essentials"", ""Smoke alarm"", ""Long term stays allowed"", ""Wifi"", ""Dryer"", ""Dedicated workspace""]",$35.00,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,,t,5,35,65,340,2021-12-07,2,2,0,2021-01-10,2021-03-01,4.5,5.0,4.5,5.0,5.0,5.0,5.0,,t,3,0,3,0,0.18
22554,45483818,https://www.airbnb.com/rooms/45483818,20211205213202,2021-12-07,Single-POD near USC Male,"Within 2 miles to Staples Center, USC, FIDM, Bank of California Stadium, Grammy Museum.<br />3 miles to UNION STATION, Grand Central Market, Walt Disney Concert Hall, The Broad Museum, Chinatown.<br />LAX & Santa Monica 15 miles. Hollywood & Beverly Hills 10 miles.<br /><br />Excellent place for Travelers, students and who come for work. Come meet new friends from all over the world and explore the varieties of culture. <br />We all looking forward to see you here.",,https://a0.muscache.com/pictures/b2fd358c-e185-48c0-9061-42c0ff09793d.jpg,45472863,https://www.airbnb.com/users/show/45472863,Ike,2015-09-30,"Santa Monica, California, United States",Hi,a few days or more,20%,100%,f,https://a0.muscache.com/im/pictures/user/3969af68-5963-4398-b007-ba7be18adaac.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/3969af68-5963-4398-b007-ba7be18adaac.jpg?aki_policy=profile_x_medium,South Los Angeles,4.0,4.0,"['email', 'phone', 'reviews', 'jumio', 'government_id']",t,t,,University Park,City of Los Angeles,34.02682,-118.27995,Private room in dome house,Private room,2,,1 private bath,1.0,,"[""Washer"", ""Heating"", ""Kitchen"", ""Lockbox"", ""Shampoo"", ""Hangers"", ""TV"", ""Air conditioning"", ""Lock on bedroom door"", ""Essentials"", ""Smoke alarm"", ""Long term stays allowed"", ""Wifi"", ""Dryer"", ""Dedicated workspace""]",$35.00,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,,t,5,35,65,340,2021-12-07,1,1,0,2021-03-01,2021-03-01,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,t,3,0,3,0,0.11
22556,45484031,https://www.airbnb.com/rooms/45484031,20211205213202,2021-12-07,Single-POD near USC Male,"Within 2 miles to Staples Center, USC, FIDM, Bank of California Stadium, Grammy Museum.<br />3 miles to UNION STATION, Grand Central Market, Walt Disney Concert Hall, The Broad Museum, Chinatown.<br />LAX & Santa Monica 15 miles. Hollywood & Beverly Hills 10 miles.<br /><br />Excellent place for Travelers, students and who come for work. Come meet new friends from all over the world and explore the varieties of culture. <br />We all looking forward to see you here.",,https://a0.muscache.com/pictures/b2fd358c-e185-48c0-9061-42c0ff09793d.jpg,45472863,https://www.airbnb.com/users/show/45472863,Ike,2015-09-30,"Santa Monica, California, United States",Hi,a few days or more,20%,100%,f,https://a0.muscache.com/im/pictures/user/3969af68-5963-4398-b007-ba7be18adaac.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/3969af68-5963-4398-b007-ba7be18adaac.jpg?aki_policy=profile_x_medium,South Los Angeles,4.0,4.0,"['email', 'phone', 'reviews', 'jumio', 'government_id']",t,t,,University Park,City of Los Angeles,34.02682,-118.27995,Private room in dome house,Private room,2,,1 shared bath,1.0,,"[""Washer"", ""Heating"", ""Kitchen"", ""Lockbox"", ""Shampoo"", ""Hangers"", ""TV"", ""Air conditioning"", ""Lock on bedroom door"", ""Essentials"", ""Smoke alarm"", ""Long term stays allowed"", ""Wifi"", ""Dryer"", ""Dedicated workspace""]",$33.00,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,,t,5,19,19,261,2021-12-07,1,0,0,2020-11-07,2020-11-07,5.0,5.0,5.0,4.0,4.0,5.0,5.0,,t,3,0,3,0,0.08
22847,45767932,https://www.airbnb.com/rooms/45767932,20211205213202,2021-12-07,Modern Apt | Walk to USC | 92 Walkscore | Parking,"Spacious apartment is steps away from USC. We provide a fully-equipped modern kitchen and TV streaming options for your entertainment. The two queen beds comfortably sleep 4. <br /><br />This gorgeous LA multi building features a courtyard with bike storage and onsite laundry. <br /><br />Walking distance to USC and Ralphs grocery store. Close proximity to Downtown LA and 20 mins to Beverly Hills.<br /> <br />We offer tele-concierge services during your stay. Ask about it!<br /><br />WISH Short Term Rental<br /><br /><b>The space</b><br />This apartment is walking distance to the university (Go Trojans!)<br /><br /><b>Guest access</b><br />You have private access to the entire 2 bedroom 1 bathroom apartment.<br /><br /><b>Other things to note</b><br />Perfect for 1, 2, 3 month stays<br />Tele-Concierge services available. Let us know what you need!<br /><br />No pets<br />No smoking, parties, or events<br />Check-in is anytime after 4 PM and checkout by 11 AM<br />Self-check-in with sm",St James Park / USC,https://a0.muscache.com/pictures/miso/Hosting-45767932/original/af11f814-63d8-47d5-b753-93aca840c90d.jpeg,240693941,https://www.airbnb.com/users/show/240693941,Noah,2019-02-02,"Sacramento, California, United States","Hey, thanks so much for staying at my place! :-) 

I’m a Realtor from California, I love jamming (I play keys and drums!) & French cinema. I started hosting on Airbnb because I love to travel, and I want to provide exceptional accommodations to fellow students of the world. 

WISH STR is a Vacation Rental investment and management firm based in Sacramento, California. Founded in 2019 by an unlikely duo, we expanded to LA, Phoenix, and Tucson by 2020. Where will we go next?",within an hour,100%,99%,t,https://a0.muscache.com/im/pictures/user/d0fdf2cc-7050-4e96-900f-2a075ebdd520.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/d0fdf2cc-7050-4e96-900f-2a075ebdd520.jpg?aki_policy=profile_x_medium,Mitchell Park East,94.0,94.0,"['phone', 'offline_government_id', 'government_id']",t,t,"Los Angeles, California, United States",University Park,City of Los Angeles,34.03164,-118.28733,Entire rental unit,Entire home/apt,4,,1 bath,2.0,2.0,"[""Free parking on premises"", ""Shampoo"", ""Shower gel"", ""Dryer \u2013 In building"", ""Bed linens"", ""TV"", ""Dishes and silverware"", ""Stove"", ""Oven"", ""Refrigerator"", ""Hot water"", ""Microwave"", ""Hair dryer"", ""Trash compactor"", ""Cooking basics"", ""Iron"", ""Keurig coffee machine"", ""Washer \u2013\u00a0In building"", ""Smoke alarm"", ""Security cameras on property"", ""Kitchen"", ""Ethernet connection"", ""Heating"", ""Coffee maker"", ""Smart lock"", ""Extra pillows and blankets"", ""Essentials"", ""Body soap"", ""Wifi"", ""Long term stays allowed"", ""Freezer"", ""Hangers"", ""Conditioner"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""Bathtub""]",$85.00,31,180,31.0,31.0,180.0,180.0,31.0,180.0,,t,13,13,14,60,2021-12-07,1,0,0,2020-11-16,2020-11-16,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,6,4,2,0,0.08
22897,45807219,https://www.airbnb.com/rooms/45807219,20211205213202,2021-12-07,"Private Room Near USC, Med Centers, DT | Parking","Spacious apartment is steps away from USC. It has a fully modern kitchen with fridge, stove and TV for your entertainment. The two queen bed sleeps you and all your friends. The building has character: courtyard with bike storage, onsite laundry, and a block walking distance to Ralphs grocery store<br /><br /><b>The space</b><br />This is a 2 bed 1 bath apartment. This listing is for room X (on the left).<br /><br /><b>Guest access</b><br />You will have a private bedroom (X on the left) and shared bathroom / kitchen / living room spaces. Home is furnished, stocked, and decorated.<br /><br /><b>Other things to note</b><br />Perfect for 1, 2, 3 month stays<br />Tele-Concierge services available. Let us know what you need!<br /><br />No pets<br />No smoking, parties, or events<br />Check-in is anytime after 4 PM and checkout by 11 AM<br />Self-check-in with smart lock<br />• Do not disrespect Neighbors<br />• Please follow check-in and out instructions<br />• Do not wash dishes in the ba",St James Park / USC,https://a0.muscache.com/pictures/f24d673d-6048-44d0-9038-b67abc41251c.jpg,240693941,https://www.airbnb.com/users/show/240693941,Noah,2019-02-02,"Sacramento, California, United States","Hey, thanks so much for staying at my place! :-) 

I’m a Realtor from California, I love jamming (I play keys and drums!) & French cinema. I started hosting on Airbnb because I love to travel, and I want to provide exceptional accommodations to fellow students of the world. 

WISH STR is a Vacation Rental investment and management firm based in Sacramento, California. Founded in 2019 by an unlikely duo, we expanded to LA, Phoenix, and Tucson by 2020. Where will we go next?",within an hour,100%,99%,t,https://a0.muscache.com/im/pictures/user/d0fdf2cc-7050-4e96-900f-2a075ebdd520.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/d0fdf2cc-7050-4e96-900f-2a075ebdd520.jpg?aki_policy=profile_x_medium,Mitchell Park East,94.0,94.0,"['phone', 'offline_government_id', 'government_id']",t,t,"Los Angeles, California, United States",University Park,City of Los Angeles,34.03113,-118.28742,Private room in rental unit,Private room,2,,1 shared bath,1.0,1.0,"[""Free parking on premises"", ""Shampoo"", ""Rice maker"", ""Shower gel"", ""TV"", ""Bed linens"", ""Dishes and silverware"", ""Stove"", ""Oven"", ""Pocket wifi"", ""Refrigerator"", ""Dryer"", ""Hot water"", ""Washer"", ""Microwave"", ""Hair dryer"", ""Trash compactor"", ""Cooking basics"", ""Keypad"", ""Iron"", ""Smoke alarm"", ""Security cameras on property"", ""Kitchen"", ""Ethernet connection"", ""Heating"", ""Coffee maker"", ""Extra pillows and blankets"", ""Essentials"", ""Body soap"", ""Wifi"", ""Long term stays allowed"", ""Freezer"", ""Hangers"", ""Conditioner"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""Bathtub""]",$45.00,30,180,30.0,30.0,180.0,180.0,30.0,180.0,,t,23,23,30,119,2021-12-07,2,2,1,2021-11-09,2021-05-29,3.5,3.0,3.5,4.5,4.5,5.0,3.0,,f,6,4,2,0,2.0
22911,45819162,https://www.airbnb.com/rooms/45819162,20211205213202,2021-12-07,92 Walkscore | Furnished Room near USC | Parking,"Spacious apartment is steps away from USC. It has a fully modern kitchen with fridge, stove and TV for your entertainment. The two queen bed sleeps you and all your friends. The building has character: courtyard with bike storage, onsite laundry, and a block walking distance to Ralphs grocery store<br /><br /><b>The space</b><br />This is a 2 bed 1 bath apartment. This listing is for room Y (on the right).<br /><br /><b>Guest access</b><br />You will have a private bedroom (Y on the right) and shared bathroom / kitchen / living room spaces. Home is furnished, stocked, and tastefully decorated.<br /><br /><b>Other things to note</b><br />Perfect for 1, 2, 3 month stays<br />Tele-Concierge services available. Let us know what you need!<br /><br />No pets<br />No smoking, parties, or events<br />Check-in is anytime after 4 PM and checkout by 11 AM<br />Self-check-in with smart lock<br />• Do not disrespect Neighbors<br />• Please follow check-in and out instructions<br />• Do not wash dis",St James Park / USC,https://a0.muscache.com/pictures/miso/Hosting-45819162/original/7aa1a4cb-0cd4-499f-bd04-df28eeebfaab.jpeg,240693941,https://www.airbnb.com/users/show/240693941,Noah,2019-02-02,"Sacramento, California, United States","Hey, thanks so much for staying at my place! :-) 

I’m a Realtor from California, I love jamming (I play keys and drums!) & French cinema. I started hosting on Airbnb because I love to travel, and I want to provide exceptional accommodations to fellow students of the world. 

WISH STR is a Vacation Rental investment and management firm based in Sacramento, California. Founded in 2019 by an unlikely duo, we expanded to LA, Phoenix, and Tucson by 2020. Where will we go next?",within an hour,100%,99%,t,https://a0.muscache.com/im/pictures/user/d0fdf2cc-7050-4e96-900f-2a075ebdd520.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/d0fdf2cc-7050-4e96-900f-2a075ebdd520.jpg?aki_policy=profile_x_medium,Mitchell Park East,94.0,94.0,"['phone', 'offline_government_id', 'government_id']",t,t,"Los Angeles, California, United States",University Park,City of Los Angeles,34.03117,-118.28766,Private room in rental unit,Private room,2,,1 shared bath,1.0,1.0,"[""Free parking on premises"", ""Shampoo"", ""Rice maker"", ""Shower gel"", ""TV"", ""Bed linens"", ""Dishes and silverware"", ""Stove"", ""Oven"", ""Pocket wifi"", ""Refrigerator"", ""Dryer"", ""Hot water"", ""Washer"", ""Microwave"", ""Hair dryer"", ""Trash compactor"", ""Cooking basics"", ""Keypad"", ""Iron"", ""Smoke alarm"", ""Security cameras on property"", ""Kitchen"", ""Ethernet connection"", ""Heating"", ""Coffee maker"", ""Extra pillows and blankets"", ""Essentials"", ""Body soap"", ""Wifi"", ""Long term stays allowed"", ""Freezer"", ""Hangers"", ""Conditioner"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""Bathtub""]",$45.00,30,180,30.0,30.0,180.0,180.0,30.0,180.0,,t,0,4,34,89,2021-12-07,0,0,0,,,,,,,,,,,f,6,4,2,0,
22912,45819395,https://www.airbnb.com/rooms/45819395,20211205213202,2021-12-05,"Pet-Friendly Apt near USC, Downtown | 92 Walkscore","Spacious apartment is steps away from USC. We provide a fully-equipped modern kitchen and TV streaming options for your entertainment. The two queen beds comfortably sleep 4. <br /><br />This beautiful LA building has character, featuring a courtyard with bike storage and shared laundry facilities. <br /><br />Walking distance to USC and Ralphs grocery store. Close proximity to Downtown LA and 20 mins to Beverly Hills.<br /> <br />We offer tele-concierge services during your stay.<br /><br /><b>The space</b><br />This apartment is walking distance to the university (Go Trojans!)<br /><br />There is a $10 pet fee per day, as it will cost additional to clean up.<br /><br /><b>Guest access</b><br />You have private access to the entire 2 bedroom 1 bathroom apartment.<br /><br /><b>Other things to note</b><br />Perfect for 1, 2, 3 month stays<br />Tele-Concierge services available. Let us know what you need!<br /><br />No pets<br />No smoking, parties, or events<br />Check-in is anytime af",St James Park / USC,https://a0.muscache.com/pictures/miso/Hosting-45819395/original/e390011c-abd2-436e-af7e-034edec904d3.jpeg,240693941,https://www.airbnb.com/users/show/240693941,Noah,2019-02-02,"Sacramento, California, United States","Hey, thanks so much for staying at my place! :-) 

I’m a Realtor from California, I love jamming (I play keys and drums!) & French cinema. I started hosting on Airbnb because I love to travel, and I want to provide exceptional accommodations to fellow students of the world. 

WISH STR is a Vacation Rental investment and management firm based in Sacramento, California. Founded in 2019 by an unlikely duo, we expanded to LA, Phoenix, and Tucson by 2020. Where will we go next?",within an hour,100%,99%,t,https://a0.muscache.com/im/pictures/user/d0fdf2cc-7050-4e96-900f-2a075ebdd520.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/d0fdf2cc-7050-4e96-900f-2a075ebdd520.jpg?aki_policy=profile_x_medium,Mitchell Park East,94.0,94.0,"['phone', 'offline_government_id', 'government_id']",t,t,"Los Angeles, California, United States",University Park,City of Los Angeles,34.03329,-118.28953,Entire rental unit,Entire home/apt,5,,1 bath,2.0,2.0,"[""Free parking on premises"", ""Shampoo"", ""Shower gel"", ""Dryer \u2013 In building"", ""Bed linens"", ""TV"", ""Dishes and silverware"", ""Stove"", ""Oven"", ""Refrigerator"", ""Microwave"", ""Hair dryer"", ""Trash compactor"", ""Cooking basics"", ""Keypad"", ""Iron"", ""Washer \u2013\u00a0In building"", ""Smoke alarm"", ""Security cameras on property"", ""Kitchen"", ""Ethernet connection"", ""Heating"", ""Coffee maker"", ""Extra pillows and blankets"", ""Essentials"", ""Body soap"", ""Wifi"", ""Long term stays allowed"", ""Freezer"", ""Hangers"", ""Conditioner"", ""Carbon monoxide alarm"", ""Free street parking"", ""Fire extinguisher"", ""Bathtub""]",$99.00,31,180,31.0,31.0,180.0,180.0,31.0,180.0,,t,23,23,23,28,2021-12-05,4,4,0,2021-07-20,2021-09-06,4.5,4.5,4.75,5.0,4.5,4.75,4.5,,f,6,4,2,0,0.86
24049,47226506,https://www.airbnb.com/rooms/47226506,20211205213202,2021-12-05,Q.A1- Clean Private Studio near Downtown LA,"We believe in responsible hosting. We are not a hotel nor a party house. We respect our neighbors. Please review our house rules first to see if our home is a good fit for you.<br /><br />We are a group of hosts with private rooms/studios in Beverly Hills, West/East/Central Hollywood, Korea Town, Culver City, & Downtown LA area - please contact us for availability.<br /><br />Booking for less than 31 days is available only at some locations. <br />Tip: You don't pay occupancy tax if you put 31 days. <br /><br />Thank you.<br /><br /><b>The space</b><br />Within minutes to USC campus, USC Village, and about 10 min drive to downtown LA and to Exposition Park. Walking distance to many affordable restaurants, groceries, etc.<br /><br />This apartment has multiple units in the same building. You will rent only one of the units. This is a studio with a kitchenette. You will have the entire place.<br /><br />As pictured, this studio has a full bed,  a desk, a big screen tv, and a closet. The ","University Park is a 1.17 square miles (3.0 km2) neighborhood in the South Los Angeles region of Los Angeles, California. It is the home of the University of Southern California (USC), Mount St. Mary's College and Hebrew Union College. Additionally, the neighborhood is the home of the historic Shrine Auditorium.",https://a0.muscache.com/pictures/4664bee0-1d3d-405a-907b-917b9cd2b9f3.jpg,228589292,https://www.airbnb.com/users/show/228589292,Leonardo,2018-12-01,"Los Angeles, California, United States","Salutations! I'm Leonardo (you can call me Leo, to save on syllables), and am completely in love with the city of Los Angeles. I'm a freelance writer and pop culture journalist raised in New York City, and you can frequently find me at a film screening, playing video games in my my room, or at the local gym.

Feel free to stop by anytime and say hello! I'm always available and eager to help out however I can.
",,,,f,https://a0.muscache.com/im/pictures/user/0ceec986-001d-45e7-98a3-3c9a113f3336.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/0ceec986-001d-45e7-98a3-3c9a113f3336.jpg?aki_policy=profile_x_medium,,28.0,28.0,"['email', 'phone']",t,f,"Los Angeles, California, United States",University Park,City of Los Angeles,34.03229,-118.28301,Entire rental unit,Entire home/apt,2,,1 bath,,1.0,"[""Shampoo"", ""Shower gel"", ""TV"", ""Bed linens"", ""Dishes and silverware"", ""Stove"", ""Refrigerator"", ""Dryer"", ""Hot water"", ""Washer"", ""Microwave"", ""Hair dryer"", ""Cooking basics"", ""Keypad"", ""Iron"", ""Smoke alarm"", ""Security cameras on property"", ""First aid kit"", ""Air conditioning"", ""Essentials"", ""Wifi"", ""Luggage dropoff allowed"", ""Long term stays allowed"", ""Hangers"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Free street parking"", ""Fire extinguisher"", ""Kitchen""]",$67.00,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0,,t,3,3,23,23,2021-12-05,7,7,1,2021-02-07,2021-06-03,4.86,4.86,4.29,5.0,5.0,4.71,4.57,Exempt - This listing is a bed and breakfast,f,16,11,5,0,0.7
