DataExtractDate,ReportPeriod,FlightType,Arrival_Departure,Domestic_International,FlightOpsCount
04/18/2018 03:12:41 PM,12/01/2013 12:00:00 AM,Charter,Departure,International,4
04/18/2018 03:12:41 PM,01/01/2012 12:00:00 AM,Charter,Arrival,International,9
04/18/2018 03:12:41 PM,04/01/2015 12:00:00 AM,Charter,Arrival,International,4
04/29/2019 01:10:30 PM,03/01/2019 12:00:00 AM,Scheduled,Arrival,Domestic,21354
04/18/2018 03:12:41 PM,10/01/2012 12:00:00 AM,Scheduled,Departure,International,3605
07/11/2018 02:24:22 PM,05/01/2018 12:00:00 AM,Charter,Arrival,Domestic,8
04/18/2018 03:12:41 PM,10/01/2006 12:00:00 AM,Charter,Arrival,Domestic,48
04/18/2018 03:12:41 PM,10/01/2015 12:00:00 AM,Charter,Arrival,Domestic,26
04/18/2018 03:12:41 PM,03/01/2010 12:00:00 AM,Scheduled,Arrival,International,3729
04/18/2018 03:12:41 PM,04/01/2015 12:00:00 AM,Scheduled,Arrival,Domestic,19664
04/18/2018 03:12:41 PM,10/01/2013 12:00:00 AM,Charter,Arrival,Domestic,24
04/18/2018 03:12:41 PM,11/01/2009 12:00:00 AM,Scheduled,Departure,International,3503
04/18/2018 03:12:41 PM,07/01/2007 12:00:00 AM,Charter,Departure,Domestic,18
04/18/2018 03:12:41 PM,11/01/2015 12:00:00 AM,Charter,Arrival,International,2
04/18/2018 03:12:41 PM,11/01/2014 12:00:00 AM,Charter,Departure,Domestic,30
04/18/2018 03:12:41 PM,09/01/2017 12:00:00 AM,Scheduled,Arrival,Domestic,20351
04/18/2018 03:12:41 PM,02/01/2013 12:00:00 AM,Scheduled,Departure,International,3223
04/18/2018 03:12:41 PM,03/01/2016 12:00:00 AM,Charter,Departure,International,4
04/18/2018 03:12:41 PM,07/01/2014 12:00:00 AM,Scheduled,Arrival,International,4650
04/18/2018 03:12:41 PM,05/01/2012 12:00:00 AM,Charter,Departure,Domestic,25
04/18/2018 03:12:41 PM,09/01/2008 12:00:00 AM,Charter,Arrival,International,3
04/18/2018 03:12:41 PM,05/01/2015 12:00:00 AM,Charter,Departure,Domestic,17
04/18/2018 03:12:41 PM,12/01/2007 12:00:00 AM,Charter,Arrival,Domestic,38
04/18/2018 03:12:41 PM,01/01/2018 12:00:00 AM,Scheduled,Arrival,International,5527
04/18/2018 03:12:41 PM,09/01/2017 12:00:00 AM,Scheduled,Arrival,International,5240
04/18/2018 03:12:41 PM,08/01/2012 12:00:00 AM,Scheduled,Departure,Domestic,20815
03/10/2019 06:01:32 AM,01/01/2019 12:00:00 AM,Scheduled,Departure,International,5131
04/18/2018 03:12:41 PM,07/01/2009 12:00:00 AM,Scheduled,Departure,Domestic,18918
04/18/2018 03:12:41 PM,09/01/2017 12:00:00 AM,Scheduled,Departure,Domestic,20293
04/18/2018 03:12:41 PM,05/01/2012 12:00:00 AM,Scheduled,Arrival,Domestic,19424
11/25/2018 11:40:39 AM,10/01/2018 12:00:00 AM,Scheduled,Departure,Domestic,21351
04/18/2018 03:12:41 PM,06/01/2008 12:00:00 AM,Charter,Departure,Domestic,26
04/01/2021 09:37:48 AM,02/01/2021 12:00:00 AM,Scheduled,Departure,Domestic,9044
04/18/2018 03:12:41 PM,10/01/2010 12:00:00 AM,Charter,Arrival,Domestic,25
04/18/2018 03:12:41 PM,02/01/2016 12:00:00 AM,Scheduled,Arrival,International,4079
11/25/2018 11:40:39 AM,10/01/2018 12:00:00 AM,Scheduled,Arrival,International,5313
04/18/2018 03:12:41 PM,07/01/2008 12:00:00 AM,Charter,Arrival,Domestic,14
08/03/2020 07:35:04 AM,06/01/2020 12:00:00 AM,Charter,Arrival,Domestic,8
04/18/2018 03:12:41 PM,02/01/2016 12:00:00 AM,Charter,Arrival,International,10
04/18/2018 03:12:41 PM,09/01/2013 12:00:00 AM,Charter,Departure,International,10
11/10/2019 06:01:31 AM,09/01/2019 12:00:00 AM,Charter,Departure,Domestic,15
09/27/2019 07:57:24 AM,08/01/2019 12:00:00 AM,Scheduled,Departure,International,5602
04/18/2018 03:12:41 PM,01/01/2009 12:00:00 AM,Charter,Arrival,International,6
04/18/2018 03:12:41 PM,05/01/2007 12:00:00 AM,Scheduled,Arrival,International,4197
04/18/2018 03:12:41 PM,10/01/2007 12:00:00 AM,Charter,Arrival,Domestic,40
04/18/2018 03:12:41 PM,10/01/2009 12:00:00 AM,Charter,Departure,Domestic,31
04/18/2018 03:12:41 PM,08/01/2007 12:00:00 AM,Scheduled,Arrival,International,4828
04/18/2018 03:12:41 PM,01/01/2007 12:00:00 AM,Charter,Departure,International,3
04/18/2018 03:12:41 PM,07/01/2007 12:00:00 AM,Charter,Arrival,Domestic,21
04/18/2018 03:12:41 PM,11/01/2009 12:00:00 AM,Charter,Departure,Domestic,37
04/18/2018 03:12:41 PM,03/01/2008 12:00:00 AM,Charter,Departure,Domestic,38
04/18/2018 03:12:41 PM,11/01/2017 12:00:00 AM,Charter,Arrival,Domestic,37
04/18/2018 03:12:41 PM,01/01/2008 12:00:00 AM,Charter,Arrival,International,8
04/18/2018 03:12:41 PM,05/01/2015 12:00:00 AM,Scheduled,Departure,Domestic,20324
04/18/2018 03:12:41 PM,09/01/2014 12:00:00 AM,Scheduled,Arrival,Domestic,19736
04/18/2018 03:12:41 PM,08/01/2008 12:00:00 AM,Charter,Departure,Domestic,12
10/29/2018 10:20:51 AM,09/01/2018 12:00:00 AM,Scheduled,Arrival,Domestic,20761
04/18/2018 03:12:41 PM,05/01/2013 12:00:00 AM,Charter,Departure,International,2
04/18/2018 03:12:41 PM,01/01/2018 12:00:00 AM,Charter,Arrival,Domestic,34
04/18/2018 03:12:41 PM,05/01/2016 12:00:00 AM,Scheduled,Departure,Domestic,21231
04/18/2018 03:12:41 PM,07/01/2011 12:00:00 AM,Charter,Departure,International,5
04/18/2018 03:12:41 PM,12/01/2011 12:00:00 AM,Scheduled,Arrival,International,3818
04/18/2018 03:12:41 PM,01/01/2011 12:00:00 AM,Scheduled,Arrival,Domestic,17612
04/18/2018 03:12:41 PM,10/01/2017 12:00:00 AM,Charter,Arrival,Domestic,32
04/18/2018 03:12:41 PM,11/01/2008 12:00:00 AM,Scheduled,Departure,Domestic,16425
04/18/2018 03:12:41 PM,01/01/2016 12:00:00 AM,Charter,Arrival,International,7
04/18/2018 03:12:41 PM,08/01/2012 12:00:00 AM,Scheduled,Departure,International,4083
04/18/2018 03:12:41 PM,03/01/2012 12:00:00 AM,Charter,Departure,Domestic,28
05/28/2019 06:24:45 AM,04/01/2019 12:00:00 AM,Scheduled,Departure,International,5198
09/28/2020 04:07:45 PM,08/01/2020 12:00:00 AM,Charter,Departure,International,8
08/03/2020 07:35:04 AM,06/01/2020 12:00:00 AM,Scheduled,Departure,Domestic,5650
05/04/2020 06:39:48 AM,01/01/2020 12:00:00 AM,Charter,Departure,International,0
12/10/2020 06:01:38 AM,11/01/2020 12:00:00 AM,Charter,Arrival,International,1
04/18/2018 03:12:41 PM,04/01/2013 12:00:00 AM,Scheduled,Arrival,International,3653
04/18/2018 03:12:41 PM,04/01/2011 12:00:00 AM,Charter,Departure,International,2
04/18/2018 03:12:41 PM,11/01/2011 12:00:00 AM,Scheduled,Departure,Domestic,18268
07/11/2018 02:24:22 PM,05/01/2018 12:00:00 AM,Charter,Arrival,International,3
04/18/2018 03:12:41 PM,02/01/2017 12:00:00 AM,Charter,Arrival,International,2
04/18/2018 03:12:41 PM,07/01/2008 12:00:00 AM,Scheduled,Departure,International,4444
09/27/2019 07:57:24 AM,08/01/2019 12:00:00 AM,Charter,Departure,International,0
04/18/2018 03:12:41 PM,11/01/2016 12:00:00 AM,Scheduled,Arrival,Domestic,20565
04/18/2018 03:12:41 PM,02/01/2018 12:00:00 AM,Scheduled,Departure,Domestic,18532
04/18/2018 03:12:41 PM,08/01/2009 12:00:00 AM,Scheduled,Arrival,Domestic,18712
04/18/2018 03:12:41 PM,04/01/2016 12:00:00 AM,Scheduled,Departure,Domestic,20005
04/18/2018 03:12:41 PM,02/01/2009 12:00:00 AM,Scheduled,Departure,International,3192
04/18/2018 03:12:41 PM,06/01/2007 12:00:00 AM,Scheduled,Departure,Domestic,20569
04/18/2018 03:12:41 PM,09/01/2008 12:00:00 AM,Scheduled,Departure,International,3781
04/18/2018 03:12:41 PM,07/01/2012 12:00:00 AM,Charter,Arrival,International,2
04/18/2018 03:12:41 PM,07/01/2009 12:00:00 AM,Charter,Departure,Domestic,27
04/18/2018 03:12:41 PM,12/01/2008 12:00:00 AM,Charter,Arrival,Domestic,50
04/18/2018 03:12:41 PM,02/01/2015 12:00:00 AM,Charter,Departure,Domestic,20
04/18/2018 03:12:41 PM,09/01/2015 12:00:00 AM,Charter,Arrival,International,2
04/18/2018 03:12:41 PM,02/01/2018 12:00:00 AM,Scheduled,Departure,International,4864
01/10/2021 06:01:37 AM,11/01/2020 12:00:00 AM,Scheduled,Departure,International,1645
04/18/2018 03:12:41 PM,04/01/2012 12:00:00 AM,Charter,Arrival,Domestic,24
04/18/2018 03:12:41 PM,09/01/2016 12:00:00 AM,Charter,Arrival,Domestic,10
04/18/2018 03:12:41 PM,09/01/2011 12:00:00 AM,Charter,Arrival,Domestic,11
07/10/2020 06:01:26 AM,04/01/2020 12:00:00 AM,Charter,Departure,Domestic,5
04/18/2018 03:12:41 PM,01/01/2016 12:00:00 AM,Scheduled,Departure,International,4500
04/18/2018 03:12:41 PM,07/01/2007 12:00:00 AM,Scheduled,Arrival,Domestic,22098
04/18/2018 03:12:41 PM,02/01/2006 12:00:00 AM,Scheduled,Departure,International,3426
04/18/2018 03:12:41 PM,01/01/2009 12:00:00 AM,Scheduled,Arrival,Domestic,16788
12/07/2020 01:58:36 PM,10/01/2020 12:00:00 AM,Scheduled,Departure,Domestic,9451
04/18/2018 03:12:41 PM,04/01/2011 12:00:00 AM,Scheduled,Departure,International,3793
04/18/2018 03:12:41 PM,02/01/2013 12:00:00 AM,Scheduled,Arrival,Domestic,16395
04/18/2018 03:12:41 PM,02/01/2007 12:00:00 AM,Scheduled,Departure,International,3866
04/18/2018 03:12:41 PM,03/01/2017 12:00:00 AM,Scheduled,Departure,International,5193
04/18/2018 03:12:41 PM,04/01/2009 12:00:00 AM,Scheduled,Departure,International,3586
04/18/2018 03:12:41 PM,07/01/2008 12:00:00 AM,Charter,Departure,Domestic,16
04/18/2018 03:12:41 PM,11/01/2012 12:00:00 AM,Scheduled,Departure,Domestic,18015
04/18/2018 03:12:41 PM,11/01/2009 12:00:00 AM,Charter,Departure,International,3
02/10/2019 06:01:29 AM,12/01/2018 12:00:00 AM,Charter,Departure,Domestic,29
04/18/2018 03:12:41 PM,01/01/2012 12:00:00 AM,Scheduled,Departure,Domestic,18464
06/29/2020 07:20:39 AM,05/01/2020 12:00:00 AM,Charter,Arrival,International,2
04/18/2018 03:12:41 PM,09/01/2010 12:00:00 AM,Scheduled,Departure,International,3326
04/18/2018 03:12:41 PM,11/01/2011 12:00:00 AM,Charter,Departure,Domestic,12
04/18/2018 03:12:41 PM,09/01/2016 12:00:00 AM,Charter,Departure,Domestic,11
04/18/2018 03:12:41 PM,12/01/2006 12:00:00 AM,Scheduled,Departure,International,4143
04/18/2018 03:12:41 PM,01/01/2008 12:00:00 AM,Scheduled,Arrival,International,4399
04/18/2018 03:12:41 PM,12/01/2012 12:00:00 AM,Charter,Departure,International,4
04/18/2018 03:12:41 PM,06/01/2016 12:00:00 AM,Scheduled,Arrival,Domestic,22288
04/18/2018 03:12:41 PM,03/01/2014 12:00:00 AM,Charter,Arrival,Domestic,43
04/18/2018 03:12:41 PM,08/01/2017 12:00:00 AM,Scheduled,Departure,Domestic,22667
08/23/2019 03:41:00 PM,07/01/2019 12:00:00 AM,Scheduled,Departure,Domestic,22688
04/18/2018 03:12:41 PM,07/01/2007 12:00:00 AM,Scheduled,Departure,Domestic,22217
04/18/2018 03:12:41 PM,09/01/2009 12:00:00 AM,Scheduled,Departure,Domestic,16992
04/18/2018 03:12:41 PM,09/01/2011 12:00:00 AM,Charter,Arrival,International,2
04/18/2018 03:12:41 PM,08/01/2014 12:00:00 AM,Scheduled,Arrival,Domestic,21552
04/18/2018 03:12:41 PM,03/01/2012 12:00:00 AM,Charter,Arrival,Domestic,28
04/18/2018 03:12:41 PM,10/01/2015 12:00:00 AM,Scheduled,Arrival,International,4489
04/18/2018 03:12:41 PM,01/01/2007 12:00:00 AM,Scheduled,Arrival,International,4395
04/18/2018 03:12:41 PM,01/01/2006 12:00:00 AM,Scheduled,Arrival,International,4057
04/18/2018 03:12:41 PM,03/01/2010 12:00:00 AM,Charter,Departure,Domestic,28
07/18/2019 06:18:08 AM,06/01/2019 12:00:00 AM,Scheduled,Arrival,International,5344
04/18/2018 03:12:41 PM,06/01/2006 12:00:00 AM,Scheduled,Arrival,International,4069
04/18/2018 03:12:41 PM,05/01/2014 12:00:00 AM,Scheduled,Departure,International,4130
04/18/2018 03:12:41 PM,04/01/2015 12:00:00 AM,Scheduled,Departure,Domestic,19870
06/24/2019 01:17:06 PM,05/01/2019 12:00:00 AM,Scheduled,Arrival,Domestic,21034
04/18/2018 03:12:41 PM,08/01/2011 12:00:00 AM,Charter,Arrival,International,7
04/18/2018 03:12:41 PM,11/01/2008 12:00:00 AM,Charter,Departure,International,8
08/23/2019 03:41:00 PM,07/01/2019 12:00:00 AM,Charter,Departure,International,1
04/18/2018 03:12:41 PM,02/01/2011 12:00:00 AM,Charter,Departure,Domestic,16
04/18/2018 03:12:41 PM,10/01/2011 12:00:00 AM,Charter,Arrival,International,1
04/18/2018 03:12:41 PM,06/01/2012 12:00:00 AM,Scheduled,Arrival,Domestic,20003
04/18/2018 03:12:41 PM,12/01/2012 12:00:00 AM,Charter,Arrival,Domestic,31
10/29/2018 10:20:51 AM,09/01/2018 12:00:00 AM,Scheduled,Departure,Domestic,20684
08/26/2019 02:40:52 PM,07/01/2019 12:00:00 AM,Scheduled,Arrival,International,5743
04/18/2018 03:12:41 PM,08/01/2015 12:00:00 AM,Scheduled,Departure,International,5067
04/18/2018 03:12:41 PM,11/01/2009 12:00:00 AM,Charter,Arrival,Domestic,37
06/29/2020 07:20:39 AM,05/01/2020 12:00:00 AM,Scheduled,Arrival,International,561
04/18/2018 03:12:41 PM,10/01/2006 12:00:00 AM,Scheduled,Arrival,International,3645
04/18/2018 03:12:41 PM,04/01/2015 12:00:00 AM,Charter,Arrival,Domestic,28
12/26/2018 06:52:40 AM,11/01/2018 12:00:00 AM,Scheduled,Departure,Domestic,20290
04/29/2019 01:10:30 PM,03/01/2019 12:00:00 AM,Scheduled,Departure,Domestic,21335
04/18/2018 03:12:41 PM,11/01/2011 12:00:00 AM,Charter,Arrival,International,1
10/29/2018 10:20:51 AM,09/01/2018 12:00:00 AM,Charter,Departure,Domestic,19
04/18/2018 03:12:41 PM,04/01/2016 12:00:00 AM,Charter,Departure,International,8
11/26/2019 01:26:41 PM,10/01/2019 12:00:00 AM,Charter,Arrival,International,2
04/18/2018 03:12:41 PM,10/01/2015 12:00:00 AM,Charter,Departure,Domestic,26
05/23/2018 07:44:39 AM,04/01/2018 12:00:00 AM,Scheduled,Departure,International,5433
04/18/2018 03:12:41 PM,04/01/2017 12:00:00 AM,Charter,Departure,International,6
06/01/2020 07:57:59 AM,04/01/2020 12:00:00 AM,Charter,Arrival,International,8
04/18/2018 03:12:41 PM,06/01/2009 12:00:00 AM,Scheduled,Departure,Domestic,17872
05/04/2020 06:39:48 AM,03/01/2020 12:00:00 AM,Charter,Arrival,International,7
04/08/2020 09:58:08 AM,02/01/2020 12:00:00 AM,Scheduled,Departure,International,4141
04/18/2018 03:12:41 PM,12/01/2015 12:00:00 AM,Charter,Departure,Domestic,36
04/18/2018 03:12:41 PM,08/01/2016 12:00:00 AM,Scheduled,Arrival,Domestic,22983
04/18/2018 03:12:41 PM,06/01/2012 12:00:00 AM,Charter,Arrival,International,4
04/18/2018 03:12:41 PM,09/01/2017 12:00:00 AM,Charter,Arrival,Domestic,9
04/18/2018 03:12:41 PM,02/01/2014 12:00:00 AM,Scheduled,Departure,Domestic,17312
04/18/2018 03:12:41 PM,06/01/2014 12:00:00 AM,Scheduled,Departure,International,4331
04/18/2018 03:12:41 PM,08/01/2011 12:00:00 AM,Scheduled,Departure,International,4177
04/18/2018 03:12:41 PM,10/01/2014 12:00:00 AM,Scheduled,Departure,Domestic,20303
04/18/2018 03:12:41 PM,10/01/2009 12:00:00 AM,Scheduled,Arrival,International,3402
09/28/2020 04:07:45 PM,08/01/2020 12:00:00 AM,Scheduled,Departure,Domestic,9763
04/18/2018 03:12:41 PM,03/01/2010 12:00:00 AM,Charter,Arrival,Domestic,25
04/18/2018 03:12:41 PM,12/01/2016 12:00:00 AM,Charter,Arrival,International,9
04/18/2018 03:12:41 PM,09/01/2007 12:00:00 AM,Charter,Arrival,International,3
04/18/2018 03:12:41 PM,03/01/2008 12:00:00 AM,Scheduled,Arrival,Domestic,19917
04/18/2018 03:12:41 PM,11/01/2017 12:00:00 AM,Scheduled,Departure,Domestic,19978
04/18/2018 03:12:41 PM,01/01/2014 12:00:00 AM,Scheduled,Arrival,International,3913
04/18/2018 03:12:41 PM,04/01/2014 12:00:00 AM,Scheduled,Arrival,International,3904
04/18/2018 03:12:41 PM,03/01/2017 12:00:00 AM,Scheduled,Arrival,International,5138
03/10/2021 06:01:08 AM,02/01/2021 12:00:00 AM,Charter,Departure,Domestic,11
04/18/2018 03:12:41 PM,08/01/2012 12:00:00 AM,Charter,Arrival,Domestic,12
04/18/2018 03:12:41 PM,07/01/2011 12:00:00 AM,Scheduled,Arrival,International,4235
12/26/2018 06:52:40 AM,11/01/2018 12:00:00 AM,Scheduled,Arrival,Domestic,20324
04/18/2018 03:12:41 PM,01/01/2012 12:00:00 AM,Scheduled,Arrival,Domestic,18477
04/18/2018 03:12:41 PM,04/01/2006 12:00:00 AM,Charter,Arrival,Domestic,57
04/18/2018 03:12:41 PM,02/01/2012 12:00:00 AM,Scheduled,Departure,Domestic,17638
04/18/2018 03:12:41 PM,08/01/2006 12:00:00 AM,Charter,Departure,Domestic,16
12/10/2019 06:01:20 AM,11/01/2019 12:00:00 AM,Charter,Arrival,International,1
04/18/2018 03:12:41 PM,08/01/2006 12:00:00 AM,Scheduled,Departure,International,4368
04/18/2018 03:12:41 PM,09/01/2010 12:00:00 AM,Scheduled,Arrival,Domestic,17637
04/18/2018 03:12:41 PM,04/01/2009 12:00:00 AM,Charter,Arrival,Domestic,42
04/18/2018 03:12:41 PM,07/01/2012 12:00:00 AM,Charter,Departure,International,6
05/04/2020 06:39:48 AM,03/01/2020 12:00:00 AM,Charter,Departure,Domestic,10
04/18/2018 03:12:41 PM,09/01/2014 12:00:00 AM,Scheduled,Departure,Domestic,19702
04/18/2018 03:12:41 PM,03/01/2011 12:00:00 AM,Scheduled,Arrival,International,3833
04/18/2018 03:12:41 PM,03/01/2009 12:00:00 AM,Scheduled,Departure,International,3611
04/18/2018 03:12:41 PM,07/01/2017 12:00:00 AM,Scheduled,Departure,Domestic,22582
04/18/2018 03:12:41 PM,04/01/2014 12:00:00 AM,Scheduled,Arrival,Domestic,19567
04/18/2018 03:12:41 PM,05/01/2015 12:00:00 AM,Charter,Arrival,International,2
04/01/2021 09:37:48 AM,02/01/2021 12:00:00 AM,Charter,Arrival,Domestic,10
04/18/2018 03:12:41 PM,02/01/2011 12:00:00 AM,Scheduled,Arrival,Domestic,15973
04/18/2018 03:12:41 PM,01/01/2011 12:00:00 AM,Charter,Departure,Domestic,67
04/18/2018 03:12:41 PM,09/01/2010 12:00:00 AM,Charter,Departure,Domestic,11
07/11/2018 02:24:22 PM,05/01/2018 12:00:00 AM,Charter,Departure,Domestic,9
01/22/2020 06:57:11 AM,12/01/2019 12:00:00 AM,Scheduled,Arrival,Domestic,21317
08/27/2020 07:15:54 AM,07/01/2020 12:00:00 AM,Scheduled,Arrival,Domestic,9027
11/26/2019 01:26:41 PM,10/01/2019 12:00:00 AM,Scheduled,Arrival,International,5025
04/18/2018 03:12:41 PM,08/01/2007 12:00:00 AM,Scheduled,Arrival,Domestic,22241
04/18/2018 03:12:41 PM,06/01/2009 12:00:00 AM,Charter,Arrival,Domestic,36
04/18/2018 03:12:41 PM,08/01/2014 12:00:00 AM,Charter,Departure,Domestic,17
09/26/2018 09:27:08 AM,08/01/2018 12:00:00 AM,Scheduled,Arrival,International,5973
04/18/2018 03:12:41 PM,10/01/2008 12:00:00 AM,Scheduled,Arrival,International,3793
04/18/2018 03:12:41 PM,11/01/2008 12:00:00 AM,Charter,Arrival,International,3
04/18/2018 03:12:41 PM,01/01/2006 12:00:00 AM,Scheduled,Arrival,Domestic,19691
04/18/2018 03:12:41 PM,10/01/2007 12:00:00 AM,Scheduled,Departure,Domestic,21767
05/04/2020 06:39:48 AM,02/01/2020 12:00:00 AM,Charter,Arrival,Domestic,17
05/23/2018 07:44:39 AM,04/01/2018 12:00:00 AM,Charter,Departure,Domestic,10
04/18/2018 03:12:41 PM,08/01/2006 12:00:00 AM,Scheduled,Departure,Domestic,21406
06/01/2020 07:57:59 AM,04/01/2020 12:00:00 AM,Scheduled,Arrival,Domestic,4935
04/18/2018 03:12:41 PM,11/01/2013 12:00:00 AM,Charter,Departure,International,3
04/18/2018 03:12:41 PM,08/01/2006 12:00:00 AM,Charter,Arrival,International,1
05/23/2018 07:44:39 AM,04/01/2018 12:00:00 AM,Charter,Arrival,International,3
04/18/2018 03:12:41 PM,05/01/2011 12:00:00 AM,Scheduled,Arrival,International,3897
12/07/2020 01:58:36 PM,09/01/2020 12:00:00 AM,Charter,Arrival,Domestic,21
04/18/2018 03:12:41 PM,02/01/2009 12:00:00 AM,Charter,Departure,International,6
04/18/2018 03:12:41 PM,01/01/2017 12:00:00 AM,Scheduled,Arrival,Domestic,20572
04/08/2020 09:58:08 AM,02/01/2020 12:00:00 AM,Scheduled,Arrival,International,4142
04/18/2018 03:12:41 PM,07/01/2016 12:00:00 AM,Charter,Departure,Domestic,7
04/18/2018 03:12:41 PM,08/01/2007 12:00:00 AM,Charter,Arrival,International,1
04/18/2018 03:12:41 PM,08/01/2011 12:00:00 AM,Scheduled,Arrival,International,4184
04/18/2018 03:12:41 PM,05/01/2009 12:00:00 AM,Charter,Arrival,Domestic,32
05/10/2021 06:01:09 AM,04/01/2021 12:00:00 AM,Charter,Departure,Domestic,23
05/27/2021 03:16:34 PM,04/01/2021 12:00:00 AM,Scheduled,Arrival,Domestic,12171
05/10/2021 06:01:09 AM,04/01/2021 12:00:00 AM,Charter,Arrival,International,2
05/27/2021 03:16:34 PM,04/01/2021 12:00:00 AM,Scheduled,Departure,International,1928
05/27/2021 03:16:34 PM,04/01/2021 12:00:00 AM,Scheduled,Departure,Domestic,12179
04/10/2021 06:01:03 AM,03/01/2021 12:00:00 AM,Charter,Departure,Domestic,19
05/10/2021 06:01:09 AM,04/01/2021 12:00:00 AM,Charter,Arrival,Domestic,17
05/03/2021 03:08:02 PM,03/01/2021 12:00:00 AM,Scheduled,Arrival,Domestic,11764
05/03/2021 03:08:02 PM,03/01/2021 12:00:00 AM,Scheduled,Arrival,International,1721
05/03/2021 03:08:02 PM,03/01/2021 12:00:00 AM,Scheduled,Departure,Domestic,11771
05/03/2021 03:08:02 PM,03/01/2021 12:00:00 AM,Scheduled,Departure,International,1727
04/10/2021 06:01:03 AM,03/01/2021 12:00:00 AM,Charter,Arrival,Domestic,18
05/27/2021 03:16:34 PM,04/01/2021 12:00:00 AM,Scheduled,Arrival,International,1911
06/29/2021 10:06:21 AM,05/01/2021 12:00:00 AM,Scheduled,Arrival,International,2325
06/09/2021 12:34:10 PM,05/01/2021 12:00:00 AM,Charter,Arrival,International,2
06/29/2021 10:06:21 AM,05/01/2021 12:00:00 AM,Scheduled,Departure,International,2369
06/29/2021 10:06:21 AM,05/01/2021 12:00:00 AM,Scheduled,Arrival,Domestic,14434
06/11/2021 12:35:47 PM,05/01/2021 12:00:00 AM,Charter,Departure,Domestic,36
06/29/2021 10:06:21 AM,05/01/2021 12:00:00 AM,Scheduled,Departure,Domestic,14479
06/11/2021 12:35:47 PM,05/01/2021 12:00:00 AM,Charter,Arrival,Domestic,34
08/01/2021 12:00:23 AM,06/01/2021 12:00:00 AM,Scheduled,Arrival,Domestic,16519
08/01/2021 12:00:23 AM,06/01/2021 12:00:00 AM,Charter,Departure,International,0
08/01/2021 12:00:23 AM,06/01/2021 12:00:00 AM,Scheduled,Departure,Domestic,16534
08/01/2021 12:00:23 AM,06/01/2021 12:00:00 AM,Scheduled,Arrival,International,2646
08/01/2021 12:00:23 AM,06/01/2021 12:00:00 AM,Charter,Departure,Domestic,26
08/01/2021 12:00:23 AM,06/01/2021 12:00:00 AM,Charter,Arrival,International,2
08/01/2021 12:00:23 AM,06/01/2021 12:00:00 AM,Charter,Arrival,Domestic,22
08/01/2021 12:00:23 AM,06/01/2021 12:00:00 AM,Scheduled,Departure,International,2573
08/30/2021 11:09:52 AM,07/01/2021 12:00:00 AM,Charter,Departure,Domestic,29
08/30/2021 11:09:52 AM,07/01/2021 12:00:00 AM,Charter,Arrival,Domestic,28
08/30/2021 11:09:52 AM,07/01/2021 12:00:00 AM,Scheduled,Arrival,Domestic,17890
08/30/2021 11:09:52 AM,07/01/2021 12:00:00 AM,Scheduled,Departure,International,2977
08/10/2021 06:01:10 AM,07/01/2021 12:00:00 AM,Charter,Departure,International,0
08/30/2021 11:09:52 AM,07/01/2021 12:00:00 AM,Scheduled,Departure,Domestic,17881
08/10/2021 06:01:10 AM,07/01/2021 12:00:00 AM,Charter,Arrival,International,2
08/30/2021 11:09:52 AM,07/01/2021 12:00:00 AM,Scheduled,Arrival,International,2996
09/29/2021 09:09:13 AM,08/01/2021 12:00:00 AM,Scheduled,Arrival,Domestic,17792
09/29/2021 09:09:13 AM,08/01/2021 12:00:00 AM,Scheduled,Departure,Domestic,17966
09/29/2021 09:09:13 AM,08/01/2021 12:00:00 AM,Charter,Departure,International,3
09/29/2021 09:09:13 AM,08/01/2021 12:00:00 AM,Scheduled,Departure,International,3051
09/29/2021 09:09:13 AM,08/01/2021 12:00:00 AM,Charter,Arrival,International,6
09/29/2021 09:09:13 AM,08/01/2021 12:00:00 AM,Scheduled,Arrival,International,3131
11/01/2021 12:00:16 AM,09/01/2021 12:00:00 AM,Scheduled,Arrival,Domestic,16640
11/01/2021 12:00:16 AM,08/01/2021 12:00:00 AM,Charter,Departure,Domestic,32
11/01/2021 12:00:16 AM,09/01/2021 12:00:00 AM,Charter,Arrival,Domestic,35
11/01/2021 12:00:16 AM,09/01/2021 12:00:00 AM,Scheduled,Departure,International,2763
11/01/2021 12:00:16 AM,09/01/2021 12:00:00 AM,Charter,Departure,Domestic,35
11/01/2021 12:00:16 AM,08/01/2021 12:00:00 AM,Charter,Arrival,Domestic,28
11/01/2021 12:00:16 AM,09/01/2021 12:00:00 AM,Scheduled,Departure,Domestic,16643
11/01/2021 12:00:16 AM,09/01/2021 12:00:00 AM,Scheduled,Arrival,International,2796
12/01/2021 12:00:21 AM,10/01/2021 12:00:00 AM,Charter,Departure,International,5
12/01/2021 12:00:21 AM,10/01/2021 12:00:00 AM,Charter,Departure,Domestic,39
12/01/2021 12:00:21 AM,10/01/2021 12:00:00 AM,Scheduled,Departure,International,2882
12/01/2021 12:00:21 AM,10/01/2021 12:00:00 AM,Charter,Arrival,Domestic,37
11/10/2021 06:01:08 AM,10/01/2021 12:00:00 AM,Charter,Arrival,International,4
12/01/2021 12:00:21 AM,10/01/2021 12:00:00 AM,Scheduled,Arrival,Domestic,17030
12/01/2021 12:00:21 AM,10/01/2021 12:00:00 AM,Scheduled,Arrival,International,2873
